,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.649,CELL.649,3,Injury_5DPI_rep3_SS200000147BL_D3,649,5,1585.0,614.0,inj,D,inj_D_LP,MSN,MSN
CELL.650,CELL.650,4,Injury_5DPI_rep3_SS200000147BL_D3,650,3,2640.0,615.0,inj,V,NO,Striatum IN,MSN
CELL.651,CELL.651,3,Injury_5DPI_rep3_SS200000147BL_D3,651,5,1278.0,619.0,inj,D,inj_D_LP,MSN,MSN
CELL.652,CELL.652,3,Injury_5DPI_rep3_SS200000147BL_D3,652,5,1788.0,625.0,inj,D,inj_D_LP,MSN,MSN
CELL.653,CELL.653,6,Injury_5DPI_rep3_SS200000147BL_D3,653,6,3498.0,624.0,inj,V,NO,CCKIN,CCKIN
CELL.654,CELL.654,6,Injury_5DPI_rep3_SS200000147BL_D3,654,5,1054.0,624.0,inj,D,inj_D_LP,MSN,MSN
CELL.655,CELL.655,4,Injury_5DPI_rep3_SS200000147BL_D3,655,6,2676.0,623.0,inj,V,NO,CCKIN,CCKIN
CELL.656,CELL.656,4,Injury_5DPI_rep3_SS200000147BL_D3,656,6,2932.0,617.0,inj,V,NO,CCKIN,CCKIN
CELL.657,CELL.657,3,Injury_5DPI_rep3_SS200000147BL_D3,657,5,1161.0,623.0,inj,D,inj_D_LP,MSN,MSN
CELL.658,CELL.658,3,Injury_5DPI_rep3_SS200000147BL_D3,658,5,1470.0,626.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.659,CELL.659,3,Injury_5DPI_rep3_SS200000147BL_D3,659,5,1180.0,621.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.660,CELL.660,3,Injury_5DPI_rep3_SS200000147BL_D3,660,5,2028.0,619.0,inj,D,inj_D_LP,MSN,MSN
CELL.661,CELL.661,3,Injury_5DPI_rep3_SS200000147BL_D3,661,5,2483.0,622.0,inj,V,NO,MSN,MSN
CELL.662,CELL.662,3,Injury_5DPI_rep3_SS200000147BL_D3,662,14,2445.0,622.0,inj,V,NO,Microglia,MCG
CELL.663,CELL.663,4,Injury_5DPI_rep3_SS200000147BL_D3,663,5,2596.0,620.0,inj,V,NO,MSN,MSN
CELL.664,CELL.664,3,Injury_5DPI_rep3_SS200000147BL_D3,664,5,1369.0,625.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.665,CELL.665,3,Injury_5DPI_rep3_SS200000147BL_D3,665,5,2241.0,627.0,inj,D,inj_D_LP,MSN,MSN
CELL.666,CELL.666,3,Injury_5DPI_rep3_SS200000147BL_D3,666,5,2119.0,634.0,inj,D,inj_D_LP,MSN,MSN
CELL.667,CELL.667,4,Injury_5DPI_rep3_SS200000147BL_D3,667,6,3029.0,627.0,inj,V,NO,CCKIN,CCKIN
CELL.668,CELL.668,3,Injury_5DPI_rep3_SS200000147BL_D3,668,5,1395.0,627.0,inj,D,inj_D_LP,MSN,MSN
CELL.669,CELL.669,4,Injury_5DPI_rep3_SS200000147BL_D3,669,6,2882.0,628.0,inj,V,NO,CCKIN,CCKIN
CELL.670,CELL.670,2,Injury_5DPI_rep3_SS200000147BL_D3,670,1,3883.0,623.0,inj,V,NO,VLMC,VLMC
CELL.671,CELL.671,3,Injury_5DPI_rep3_SS200000147BL_D3,671,5,1685.0,635.0,inj,D,inj_D_LP,MSN,MSN
CELL.672,CELL.672,4,Injury_5DPI_rep3_SS200000147BL_D3,672,6,2712.0,631.0,inj,V,NO,CCKIN,CCKIN
CELL.673,CELL.673,3,Injury_5DPI_rep3_SS200000147BL_D3,673,5,1203.0,628.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.674,CELL.674,4,Injury_5DPI_rep3_SS200000147BL_D3,674,6,3415.0,632.0,inj,V,NO,CCKIN,CCKIN
CELL.676,CELL.676,3,Injury_5DPI_rep3_SS200000147BL_D3,676,5,1952.0,633.0,inj,D,inj_D_LP,MSN,MSN
CELL.677,CELL.677,4,Injury_5DPI_rep3_SS200000147BL_D3,677,6,3268.0,634.0,inj,V,NO,CCKIN,CCKIN
CELL.678,CELL.678,10,Injury_5DPI_rep3_SS200000147BL_D3,678,14,1135.0,624.0,inj,D,inj_D_LP,Microglia,MCG
CELL.679,CELL.679,3,Injury_5DPI_rep3_SS200000147BL_D3,679,5,1629.0,630.0,inj,D,inj_D_LP,MSN,MSN
CELL.680,CELL.680,3,Injury_5DPI_rep3_SS200000147BL_D3,680,5,1820.0,640.0,inj,D,inj_D_LP,MSN,MSN
CELL.681,CELL.681,3,Injury_5DPI_rep3_SS200000147BL_D3,681,5,1993.0,632.0,inj,D,inj_D_LP,MSN,MSN
CELL.683,CELL.683,3,Injury_5DPI_rep3_SS200000147BL_D3,683,5,1710.0,639.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.684,CELL.684,4,Injury_5DPI_rep3_SS200000147BL_D3,684,6,3062.0,643.0,inj,V,NO,CCKIN,CCKIN
CELL.685,CELL.685,3,Injury_5DPI_rep3_SS200000147BL_D3,685,5,1661.0,633.0,inj,D,inj_D_LP,MSN,MSN
CELL.686,CELL.686,3,Injury_5DPI_rep3_SS200000147BL_D3,686,5,2361.0,643.0,inj,D,inj_D_LP,MSN,MSN
CELL.687,CELL.687,4,Injury_5DPI_rep3_SS200000147BL_D3,687,6,2826.0,628.0,inj,V,NO,CCKIN,CCKIN
CELL.688,CELL.688,4,Injury_5DPI_rep3_SS200000147BL_D3,688,14,3103.0,639.0,inj,V,NO,Microglia,MCG
CELL.689,CELL.689,3,Injury_5DPI_rep3_SS200000147BL_D3,689,5,1555.0,646.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.690,CELL.690,3,Injury_5DPI_rep3_SS200000147BL_D3,690,5,1856.0,634.0,inj,D,inj_D_LP,MSN,MSN
CELL.691,CELL.691,3,Injury_5DPI_rep3_SS200000147BL_D3,691,5,2059.0,637.0,inj,D,inj_D_LP,MSN,MSN
CELL.692,CELL.692,3,Injury_5DPI_rep3_SS200000147BL_D3,692,5,1521.0,633.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.693,CELL.693,3,Injury_5DPI_rep3_SS200000147BL_D3,693,5,2150.0,640.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.694,CELL.694,3,Injury_5DPI_rep3_SS200000147BL_D3,694,5,2317.0,643.0,inj,D,inj_D_LP,MSN,MSN
CELL.695,CELL.695,3,Injury_5DPI_rep3_SS200000147BL_D3,695,5,1230.0,641.0,inj,D,inj_D_LP,MSN,MSN
CELL.696,CELL.696,3,Injury_5DPI_rep3_SS200000147BL_D3,696,5,2086.0,644.0,inj,D,inj_D_LP,MSN,MSN
CELL.697,CELL.697,4,Injury_5DPI_rep3_SS200000147BL_D3,697,6,2991.0,642.0,inj,V,NO,CCKIN,CCKIN
CELL.698,CELL.698,3,Injury_5DPI_rep3_SS200000147BL_D3,698,14,2406.0,635.0,inj,V,NO,Microglia,MCG
CELL.699,CELL.699,3,Injury_5DPI_rep3_SS200000147BL_D3,699,5,1307.0,641.0,inj,D,inj_D_LP,MSN,MSN
CELL.700,CELL.700,3,Injury_5DPI_rep3_SS200000147BL_D3,700,5,2284.0,641.0,inj,D,inj_D_LP,MSN,MSN
CELL.702,CELL.702,3,Injury_5DPI_rep3_SS200000147BL_D3,702,5,1438.0,642.0,inj,D,inj_D_LP,MSN,MSN
CELL.703,CELL.703,4,Injury_5DPI_rep3_SS200000147BL_D3,703,5,2556.0,642.0,inj,V,NO,MSN,MSN
CELL.704,CELL.704,3,Injury_5DPI_rep3_SS200000147BL_D3,704,5,2205.0,642.0,inj,D,inj_D_LP,MSN,MSN
CELL.705,CELL.705,2,Injury_5DPI_rep3_SS200000147BL_D3,705,14,825.0,644.0,inj,D,inj_D_LP,Microglia,MCG
CELL.706,CELL.706,3,Injury_5DPI_rep3_SS200000147BL_D3,706,5,1593.0,646.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.707,CELL.707,2,Injury_5DPI_rep3_SS200000147BL_D3,707,14,883.0,642.0,inj,D,inj_D_LP,Microglia,MCG
CELL.708,CELL.708,4,Injury_5DPI_rep3_SS200000147BL_D3,708,6,2677.0,647.0,inj,V,NO,CCKIN,CCKIN
CELL.709,CELL.709,3,Injury_5DPI_rep3_SS200000147BL_D3,709,5,1350.0,641.0,inj,D,inj_D_LP,MSN,MSN
CELL.710,CELL.710,3,Injury_5DPI_rep3_SS200000147BL_D3,710,5,1636.0,649.0,inj,D,inj_D_LP,MSN,MSN
CELL.711,CELL.711,4,Injury_5DPI_rep3_SS200000147BL_D3,711,6,2937.0,659.0,inj,V,NO,CCKIN,CCKIN
CELL.712,CELL.712,3,Injury_5DPI_rep3_SS200000147BL_D3,712,5,2035.0,652.0,inj,D,inj_D_LP,MSN,MSN
CELL.713,CELL.713,3,Injury_5DPI_rep3_SS200000147BL_D3,713,5,2475.0,654.0,inj,V,NO,MSN,MSN
CELL.714,CELL.714,3,Injury_5DPI_rep3_SS200000147BL_D3,714,5,1775.0,656.0,inj,D,inj_D_LP,MSN,MSN
CELL.715,CELL.715,3,Injury_5DPI_rep3_SS200000147BL_D3,715,5,1923.0,656.0,inj,D,inj_D_LP,MSN,MSN
CELL.716,CELL.716,3,Injury_5DPI_rep3_SS200000147BL_D3,716,5,1257.0,650.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.717,CELL.717,4,Injury_5DPI_rep3_SS200000147BL_D3,717,6,2872.0,662.0,inj,V,NO,CCKIN,CCKIN
CELL.718,CELL.718,3,Injury_5DPI_rep3_SS200000147BL_D3,718,5,1883.0,657.0,inj,D,inj_D_LP,MSN,MSN
CELL.719,CELL.719,3,Injury_5DPI_rep3_SS200000147BL_D3,719,5,2438.0,652.0,inj,V,NO,MSN,MSN
CELL.720,CELL.720,4,Injury_5DPI_rep3_SS200000147BL_D3,720,6,3014.0,656.0,inj,V,NO,CCKIN,CCKIN
CELL.721,CELL.721,4,Injury_5DPI_rep3_SS200000147BL_D3,721,3,2627.0,657.0,inj,V,NO,Striatum IN,MSN
CELL.722,CELL.722,4,Injury_5DPI_rep3_SS200000147BL_D3,722,6,2961.0,649.0,inj,V,NO,CCKIN,CCKIN
CELL.723,CELL.723,4,Injury_5DPI_rep3_SS200000147BL_D3,723,6,3442.0,659.0,inj,V,NO,CCKIN,CCKIN
CELL.725,CELL.725,3,Injury_5DPI_rep3_SS200000147BL_D3,725,5,1844.0,659.0,inj,D,inj_D_LP,MSN,MSN
CELL.726,CELL.726,4,Injury_5DPI_rep3_SS200000147BL_D3,726,6,2907.0,654.0,inj,V,NO,CCKIN,CCKIN
CELL.727,CELL.727,2,Injury_5DPI_rep3_SS200000147BL_D3,727,7,3987.0,662.0,inj,V,NO,VLMC,VLMC
CELL.728,CELL.728,3,Injury_5DPI_rep3_SS200000147BL_D3,728,5,1413.0,662.0,inj,D,inj_D_LP,MSN,MSN
CELL.729,CELL.729,3,Injury_5DPI_rep3_SS200000147BL_D3,729,5,1178.0,655.0,inj,D,inj_D_LP,MSN,MSN
CELL.730,CELL.730,4,Injury_5DPI_rep3_SS200000147BL_D3,730,3,2756.0,657.0,inj,V,NO,Striatum IN,MSN
CELL.731,CELL.731,4,Injury_5DPI_rep3_SS200000147BL_D3,731,3,2785.0,640.0,inj,V,NO,Striatum IN,MSN
CELL.732,CELL.732,4,Injury_5DPI_rep3_SS200000147BL_D3,732,6,3340.0,661.0,inj,V,NO,CCKIN,CCKIN
CELL.733,CELL.733,3,Injury_5DPI_rep3_SS200000147BL_D3,733,14,1045.0,657.0,inj,D,inj_D_LP,Microglia,MCG
CELL.734,CELL.734,3,Injury_5DPI_rep3_SS200000147BL_D3,734,5,1276.0,667.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.735,CELL.735,3,Injury_5DPI_rep3_SS200000147BL_D3,735,5,1471.0,667.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.736,CELL.736,3,Injury_5DPI_rep3_SS200000147BL_D3,736,5,1733.0,655.0,inj,D,inj_D_LP,MSN,MSN
CELL.737,CELL.737,3,Injury_5DPI_rep3_SS200000147BL_D3,737,5,1983.0,663.0,inj,D,inj_D_LP,MSN,MSN
CELL.738,CELL.738,4,Injury_5DPI_rep3_SS200000147BL_D3,738,6,2725.0,661.0,inj,V,NO,CCKIN,CCKIN
CELL.739,CELL.739,4,Injury_5DPI_rep3_SS200000147BL_D3,739,6,2840.0,668.0,inj,V,NO,CCKIN,CCKIN
CELL.741,CELL.741,3,Injury_5DPI_rep3_SS200000147BL_D3,741,5,1949.0,665.0,inj,D,inj_D_LP,MSN,MSN
CELL.742,CELL.742,3,Injury_5DPI_rep3_SS200000147BL_D3,742,5,2011.0,668.0,inj,D,inj_D_LP,MSN,MSN
CELL.743,CELL.743,4,Injury_5DPI_rep3_SS200000147BL_D3,743,6,3290.0,667.0,inj,V,NO,CCKIN,CCKIN
CELL.744,CELL.744,4,Injury_5DPI_rep3_SS200000147BL_D3,744,6,3385.0,670.0,inj,V,NO,CCKIN,CCKIN
CELL.745,CELL.745,3,Injury_5DPI_rep3_SS200000147BL_D3,745,5,1660.0,665.0,inj,D,inj_D_LP,MSN,MSN
CELL.746,CELL.746,3,Injury_5DPI_rep3_SS200000147BL_D3,746,5,2420.0,670.0,inj,V,NO,MSN,MSN
CELL.747,CELL.747,4,Injury_5DPI_rep3_SS200000147BL_D3,747,6,3240.0,675.0,inj,V,NO,CCKIN,CCKIN
CELL.748,CELL.748,3,Injury_5DPI_rep3_SS200000147BL_D3,748,5,2180.0,666.0,inj,D,inj_D_LP,MSN,MSN
CELL.749,CELL.749,3,Injury_5DPI_rep3_SS200000147BL_D3,749,5,2333.0,671.0,inj,D,inj_D_LP,MSN,MSN
CELL.751,CELL.751,3,Injury_5DPI_rep3_SS200000147BL_D3,751,5,2057.0,671.0,inj,D,inj_D_LP,MSN,MSN
CELL.752,CELL.752,3,Injury_5DPI_rep3_SS200000147BL_D3,752,14,2104.0,677.0,inj,D,inj_D_LP,Microglia,MCG
CELL.753,CELL.753,3,Injury_5DPI_rep3_SS200000147BL_D3,753,5,2226.0,668.0,inj,D,inj_D_LP,MSN,MSN
CELL.754,CELL.754,3,Injury_5DPI_rep3_SS200000147BL_D3,754,5,2526.0,668.0,inj,V,NO,MSN,MSN
CELL.755,CELL.755,4,Injury_5DPI_rep3_SS200000147BL_D3,755,6,3202.0,679.0,inj,V,NO,CCKIN,CCKIN
CELL.756,CELL.756,4,Injury_5DPI_rep3_SS200000147BL_D3,756,6,3136.0,678.0,inj,V,NO,CCKIN,CCKIN
CELL.757,CELL.757,3,Injury_5DPI_rep3_SS200000147BL_D3,757,5,2259.0,668.0,inj,D,inj_D_LP,MSN,MSN
CELL.758,CELL.758,3,Injury_5DPI_rep3_SS200000147BL_D3,758,5,2487.0,678.0,inj,V,NO,MSN,MSN
CELL.759,CELL.759,3,Injury_5DPI_rep3_SS200000147BL_D3,759,5,1309.0,675.0,inj,D,inj_D_LP,MSN,MSN
CELL.760,CELL.760,3,Injury_5DPI_rep3_SS200000147BL_D3,760,5,2298.0,676.0,inj,D,inj_D_LP,MSN,MSN
CELL.761,CELL.761,3,Injury_5DPI_rep3_SS200000147BL_D3,761,5,2386.0,675.0,inj,D,inj_D_LP,MSN,MSN
CELL.762,CELL.762,3,Injury_5DPI_rep3_SS200000147BL_D3,762,5,1891.0,682.0,inj,D,inj_D_LP,MSN,MSN
CELL.763,CELL.763,3,Injury_5DPI_rep3_SS200000147BL_D3,763,5,2138.0,669.0,inj,D,inj_D_LP,MSN,MSN
CELL.764,CELL.764,4,Injury_5DPI_rep3_SS200000147BL_D3,764,6,3104.0,673.0,inj,V,NO,CCKIN,CCKIN
CELL.765,CELL.765,3,Injury_5DPI_rep3_SS200000147BL_D3,765,5,1571.0,670.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.766,CELL.766,3,Injury_5DPI_rep3_SS200000147BL_D3,766,5,1704.0,682.0,inj,D,inj_D_LP,MSN,MSN
CELL.767,CELL.767,3,Injury_5DPI_rep3_SS200000147BL_D3,767,14,2363.0,675.0,inj,D,inj_D_LP,Microglia,MCG
CELL.768,CELL.768,4,Injury_5DPI_rep3_SS200000147BL_D3,768,6,2968.0,686.0,inj,V,NO,CCKIN,CCKIN
CELL.769,CELL.769,3,Injury_5DPI_rep3_SS200000147BL_D3,769,8,1119.0,680.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.770,CELL.770,3,Injury_5DPI_rep3_SS200000147BL_D3,770,5,1210.0,669.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.771,CELL.771,4,Injury_5DPI_rep3_SS200000147BL_D3,771,6,2814.0,682.0,inj,V,NO,CCKIN,CCKIN
CELL.772,CELL.772,4,Injury_5DPI_rep3_SS200000147BL_D3,772,6,3070.0,681.0,inj,V,NO,CCKIN,CCKIN
CELL.773,CELL.773,3,Injury_5DPI_rep3_SS200000147BL_D3,773,5,2079.0,677.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.774,CELL.774,3,Injury_5DPI_rep3_SS200000147BL_D3,774,5,1368.0,683.0,inj,D,inj_D_LP,MSN,MSN
CELL.775,CELL.775,3,Injury_5DPI_rep3_SS200000147BL_D3,775,5,1505.0,693.0,inj,D,inj_D_LP,MSN,MSN
CELL.777,CELL.777,3,Injury_5DPI_rep3_SS200000147BL_D3,777,5,1602.0,685.0,inj,D,inj_D_LP,MSN,MSN
CELL.779,CELL.779,3,Injury_5DPI_rep3_SS200000147BL_D3,779,5,1015.0,676.0,inj,D,inj_D_LP,MSN,MSN
CELL.780,CELL.780,4,Injury_5DPI_rep3_SS200000147BL_D3,780,3,2673.0,685.0,inj,V,NO,Striatum IN,MSN
CELL.781,CELL.781,4,Injury_5DPI_rep3_SS200000147BL_D3,781,3,2758.0,688.0,inj,V,NO,Striatum IN,MSN
CELL.782,CELL.782,4,Injury_5DPI_rep3_SS200000147BL_D3,782,6,2889.0,687.0,inj,V,NO,CCKIN,CCKIN
CELL.783,CELL.783,4,Injury_5DPI_rep3_SS200000147BL_D3,783,6,2994.0,696.0,inj,V,NO,CCKIN,CCKIN
CELL.784,CELL.784,3,Injury_5DPI_rep3_SS200000147BL_D3,784,14,979.0,679.0,inj,D,inj_D_LP,Microglia,MCG
CELL.785,CELL.785,4,Injury_5DPI_rep3_SS200000147BL_D3,785,3,2602.0,691.0,inj,V,NO,Striatum IN,MSN
CELL.786,CELL.786,2,Injury_5DPI_rep3_SS200000147BL_D3,786,7,4004.0,693.0,inj,V,NO,VLMC,VLMC
CELL.787,CELL.787,3,Injury_5DPI_rep3_SS200000147BL_D3,787,12,1154.0,691.0,inj,D,inj_D_LP,RIPC2,REAEGC
CELL.788,CELL.788,3,Injury_5DPI_rep3_SS200000147BL_D3,788,5,1231.0,695.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.789,CELL.789,3,Injury_5DPI_rep3_SS200000147BL_D3,789,5,1633.0,692.0,inj,D,inj_D_LP,MSN,MSN
CELL.790,CELL.790,4,Injury_5DPI_rep3_SS200000147BL_D3,790,6,3031.0,683.0,inj,V,NO,CCKIN,CCKIN
CELL.791,CELL.791,4,Injury_5DPI_rep3_SS200000147BL_D3,791,3,3321.0,685.0,inj,V,NO,Striatum IN,MSN
CELL.792,CELL.792,3,Injury_5DPI_rep3_SS200000147BL_D3,792,5,2000.0,690.0,inj,D,inj_D_LP,MSN,MSN
CELL.793,CELL.793,4,Injury_5DPI_rep3_SS200000147BL_D3,793,3,2722.0,688.0,inj,V,NO,Striatum IN,MSN
CELL.794,CELL.794,3,Injury_5DPI_rep3_SS200000147BL_D3,794,5,1865.0,686.0,inj,D,inj_D_LP,MSN,MSN
CELL.795,CELL.795,4,Injury_5DPI_rep3_SS200000147BL_D3,795,6,2913.0,690.0,inj,V,NO,CCKIN,CCKIN
CELL.796,CELL.796,3,Injury_5DPI_rep3_SS200000147BL_D3,796,5,1959.0,691.0,inj,D,inj_D_LP,MSN,MSN
CELL.797,CELL.797,3,Injury_5DPI_rep3_SS200000147BL_D3,797,5,2446.0,692.0,inj,V,NO,MSN,MSN
CELL.798,CELL.798,3,Injury_5DPI_rep3_SS200000147BL_D3,798,5,1079.0,690.0,inj,D,inj_D_LP,MSN,MSN
CELL.799,CELL.799,3,Injury_5DPI_rep3_SS200000147BL_D3,799,5,1431.0,688.0,inj,D,inj_D_LP,MSN,MSN
CELL.800,CELL.800,2,Injury_5DPI_rep3_SS200000147BL_D3,800,7,3964.0,689.0,inj,V,NO,VLMC,VLMC
CELL.801,CELL.801,3,Injury_5DPI_rep3_SS200000147BL_D3,801,5,1791.0,690.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.802,CELL.802,3,Injury_5DPI_rep3_SS200000147BL_D3,802,5,2163.0,694.0,inj,D,inj_D_LP,MSN,MSN
CELL.803,CELL.803,4,Injury_5DPI_rep3_SS200000147BL_D3,803,6,3288.0,697.0,inj,V,NO,CCKIN,CCKIN
CELL.804,CELL.804,3,Injury_5DPI_rep3_SS200000147BL_D3,804,5,2208.0,694.0,inj,D,inj_D_LP,MSN,MSN
CELL.805,CELL.805,10,Injury_5DPI_rep3_SS200000147BL_D3,805,12,1179.0,703.0,inj,D,inj_D_LP,RIPC2,REAEGC
CELL.806,CELL.806,3,Injury_5DPI_rep3_SS200000147BL_D3,806,5,1403.0,702.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.807,CELL.807,3,Injury_5DPI_rep3_SS200000147BL_D3,807,5,1748.0,702.0,inj,D,inj_D_LP,MSN,MSN
CELL.808,CELL.808,4,Injury_5DPI_rep3_SS200000147BL_D3,808,12,2557.0,711.0,inj,V,NO,RIPC2,REAEGC
CELL.809,CELL.809,4,Injury_5DPI_rep3_SS200000147BL_D3,809,6,2626.0,696.0,inj,V,NO,CCKIN,CCKIN
CELL.810,CELL.810,4,Injury_5DPI_rep3_SS200000147BL_D3,810,6,3346.0,701.0,inj,V,NO,CCKIN,CCKIN
CELL.811,CELL.811,2,Injury_5DPI_rep3_SS200000147BL_D3,811,14,834.0,696.0,inj,D,inj_D_LP,Microglia,MCG
CELL.812,CELL.812,3,Injury_5DPI_rep3_SS200000147BL_D3,812,5,2508.0,702.0,inj,V,NO,MSN,MSN
CELL.813,CELL.813,4,Injury_5DPI_rep3_SS200000147BL_D3,813,3,3443.0,699.0,inj,V,NO,Striatum IN,MSN
CELL.814,CELL.814,3,Injury_5DPI_rep3_SS200000147BL_D3,814,5,1286.0,697.0,inj,D,inj_D_LP,MSN,MSN
CELL.815,CELL.815,3,Injury_5DPI_rep3_SS200000147BL_D3,815,5,1334.0,703.0,inj,D,inj_D_LP,MSN,MSN
CELL.816,CELL.816,3,Injury_5DPI_rep3_SS200000147BL_D3,816,5,1830.0,694.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.817,CELL.817,4,Injury_5DPI_rep3_SS200000147BL_D3,817,6,2944.0,697.0,inj,V,NO,CCKIN,CCKIN
CELL.818,CELL.818,3,Injury_5DPI_rep3_SS200000147BL_D3,818,5,2407.0,702.0,inj,V,NO,MSN,MSN
CELL.819,CELL.819,3,Injury_5DPI_rep3_SS200000147BL_D3,819,5,1110.0,702.0,inj,D,inj_D_LP,MSN,MSN
CELL.820,CELL.820,3,Injury_5DPI_rep3_SS200000147BL_D3,820,5,2119.0,702.0,inj,D,inj_D_LP,MSN,MSN
CELL.821,CELL.821,4,Injury_5DPI_rep3_SS200000147BL_D3,821,6,3157.0,704.0,inj,V,NO,CCKIN,CCKIN
CELL.822,CELL.822,3,Injury_5DPI_rep3_SS200000147BL_D3,822,5,1923.0,700.0,inj,D,inj_D_LP,MSN,MSN
CELL.823,CELL.823,10,Injury_5DPI_rep3_SS200000147BL_D3,823,14,865.0,711.0,inj,D,inj_D_LP,Microglia,MCG
CELL.824,CELL.824,3,Injury_5DPI_rep3_SS200000147BL_D3,824,14,1537.0,699.0,inj,D,inj_D_LP,Microglia,MCG
CELL.825,CELL.825,4,Injury_5DPI_rep3_SS200000147BL_D3,825,6,3241.0,703.0,inj,V,NO,CCKIN,CCKIN
CELL.826,CELL.826,3,Injury_5DPI_rep3_SS200000147BL_D3,826,5,1569.0,705.0,inj,D,inj_D_LP,MSN,MSN
CELL.827,CELL.827,3,Injury_5DPI_rep3_SS200000147BL_D3,827,5,2796.0,704.0,inj,V,NO,NTNG1EX,NTNG1EX
CELL.828,CELL.828,4,Injury_5DPI_rep3_SS200000147BL_D3,828,6,2849.0,701.0,inj,V,NO,CCKIN,CCKIN
CELL.829,CELL.829,4,Injury_5DPI_rep3_SS200000147BL_D3,829,6,3183.0,710.0,inj,V,NO,CCKIN,CCKIN
CELL.830,CELL.830,2,Injury_5DPI_rep3_SS200000147BL_D3,830,14,795.0,708.0,inj,D,inj_D_LP,Microglia,MCG
CELL.832,CELL.832,3,Injury_5DPI_rep3_SS200000147BL_D3,832,5,2233.0,716.0,inj,D,inj_D_LP,MSN,MSN
CELL.833,CELL.833,3,Injury_5DPI_rep3_SS200000147BL_D3,833,5,2356.0,720.0,inj,D,inj_D_LP,MSN,MSN
CELL.834,CELL.834,2,Injury_5DPI_rep3_SS200000147BL_D3,834,6,3480.0,710.0,inj,V,NO,CCKIN,CCKIN
CELL.835,CELL.835,3,Injury_5DPI_rep3_SS200000147BL_D3,835,5,2458.0,718.0,inj,V,NO,MSN,MSN
CELL.836,CELL.836,4,Injury_5DPI_rep3_SS200000147BL_D3,836,3,2764.0,716.0,inj,V,NO,Striatum IN,MSN
CELL.837,CELL.837,4,Injury_5DPI_rep3_SS200000147BL_D3,837,6,3056.0,711.0,inj,V,NO,CCKIN,CCKIN
CELL.838,CELL.838,4,Injury_5DPI_rep3_SS200000147BL_D3,838,6,3119.0,714.0,inj,V,NO,CCKIN,CCKIN
CELL.839,CELL.839,4,Injury_5DPI_rep3_SS200000147BL_D3,839,6,3208.0,715.0,inj,V,NO,CCKIN,CCKIN
CELL.840,CELL.840,3,Injury_5DPI_rep3_SS200000147BL_D3,840,5,2050.0,719.0,inj,D,inj_D_LP,MSN,MSN
CELL.841,CELL.841,3,Injury_5DPI_rep3_SS200000147BL_D3,841,5,2089.0,709.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.842,CELL.842,3,Injury_5DPI_rep3_SS200000147BL_D3,842,5,1465.0,712.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.843,CELL.843,4,Injury_5DPI_rep3_SS200000147BL_D3,843,6,3091.0,712.0,inj,V,NO,CCKIN,CCKIN
CELL.844,CELL.844,4,Injury_5DPI_rep3_SS200000147BL_D3,844,3,2923.0,726.0,inj,V,NO,Striatum IN,MSN
CELL.845,CELL.845,3,Injury_5DPI_rep3_SS200000147BL_D3,845,5,1667.0,711.0,inj,D,inj_D_LP,MSN,MSN
CELL.846,CELL.846,4,Injury_5DPI_rep3_SS200000147BL_D3,846,6,3396.0,710.0,inj,V,NO,CCKIN,CCKIN
CELL.847,CELL.847,3,Injury_5DPI_rep3_SS200000147BL_D3,847,5,1260.0,713.0,inj,D,inj_D_LP,MSN,MSN
CELL.848,CELL.848,3,Injury_5DPI_rep3_SS200000147BL_D3,848,5,1363.0,714.0,inj,D,inj_D_LP,MSN,MSN
CELL.849,CELL.849,4,Injury_5DPI_rep3_SS200000147BL_D3,849,3,2733.0,725.0,inj,V,NO,Striatum IN,MSN
CELL.850,CELL.850,2,Injury_5DPI_rep3_SS200000147BL_D3,850,7,4037.0,719.0,inj,V,NO,VLMC,VLMC
