,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.1606,CELL.1606,1,Injury_2DPI_rep3_SS200000147BL_D4,1606,4,1122.0,1016.0,uninj,V,NO,CCKIN,CCKIN
CELL.1607,CELL.1607,5,Injury_2DPI_rep3_SS200000147BL_D4,1607,1,2797.0,1022.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.1608,CELL.1608,6,Injury_2DPI_rep3_SS200000147BL_D4,1608,5,3768.0,1013.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1609,CELL.1609,6,Injury_2DPI_rep3_SS200000147BL_D4,1609,5,3884.0,1013.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1610,CELL.1610,1,Injury_2DPI_rep3_SS200000147BL_D4,1610,4,1191.0,1015.0,uninj,V,NO,CCKIN,CCKIN
CELL.1611,CELL.1611,5,Injury_2DPI_rep3_SS200000147BL_D4,1611,1,2494.0,1011.0,uninj,D,NO,DIPC,TLNBL
CELL.1612,CELL.1612,1,Injury_2DPI_rep3_SS200000147BL_D4,1612,4,637.0,1007.0,uninj,V,NO,CCKIN,CCKIN
CELL.1613,CELL.1613,5,Injury_2DPI_rep3_SS200000147BL_D4,1613,0,1370.0,1014.0,uninj,V,NO,MSN,MSN
CELL.1614,CELL.1614,5,Injury_2DPI_rep3_SS200000147BL_D4,1614,1,2988.0,1006.0,uninj,D,NO,DIPC,TLNBL
CELL.1615,CELL.1615,6,Injury_2DPI_rep3_SS200000147BL_D4,1615,5,3478.0,1010.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1616,CELL.1616,6,Injury_2DPI_rep3_SS200000147BL_D4,1616,5,3720.0,1013.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1617,CELL.1617,6,Injury_2DPI_rep3_SS200000147BL_D4,1617,5,3801.0,1014.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1618,CELL.1618,1,Injury_2DPI_rep3_SS200000147BL_D4,1618,13,793.0,1015.0,uninj,V,NO,CCKIN,CCKIN
CELL.1619,CELL.1619,0,Injury_2DPI_rep3_SS200000147BL_D4,1619,0,1763.0,1015.0,uninj,V,NO,MSN,MSN
CELL.1620,CELL.1620,5,Injury_2DPI_rep3_SS200000147BL_D4,1620,0,2635.0,1012.0,uninj,D,NO,MSN,MSN
CELL.1621,CELL.1621,6,Injury_2DPI_rep3_SS200000147BL_D4,1621,5,3621.0,1016.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1622,CELL.1622,5,Injury_2DPI_rep3_SS200000147BL_D4,1622,0,1405.0,1015.0,uninj,V,NO,MSN,MSN
CELL.1623,CELL.1623,5,Injury_2DPI_rep3_SS200000147BL_D4,1623,0,2051.0,1005.0,uninj,V,NO,MSN,MSN
CELL.1624,CELL.1624,5,Injury_2DPI_rep3_SS200000147BL_D4,1624,0,2197.0,1024.0,uninj,V,NO,MSN,MSN
CELL.1625,CELL.1625,5,Injury_2DPI_rep3_SS200000147BL_D4,1625,0,2344.0,1020.0,uninj,D,NO,MSN,MSN
CELL.1626,CELL.1626,5,Injury_2DPI_rep3_SS200000147BL_D4,1626,1,2826.0,1004.0,uninj,D,NO,DIPC,TLNBL
CELL.1627,CELL.1627,0,Injury_2DPI_rep3_SS200000147BL_D4,1627,0,1519.0,1016.0,uninj,V,NO,MSN,MSN
CELL.1628,CELL.1628,1,Injury_2DPI_rep3_SS200000147BL_D4,1628,13,745.0,1020.0,uninj,V,NO,CCKIN,CCKIN
CELL.1629,CELL.1629,5,Injury_2DPI_rep3_SS200000147BL_D4,1629,0,2171.0,1022.0,uninj,V,NO,OBNBL,OBNBL
CELL.1630,CELL.1630,2,Injury_2DPI_rep3_SS200000147BL_D4,1630,1,3265.0,1020.0,uninj,D,NO,DIPC,TLNBL
CELL.1631,CELL.1631,1,Injury_2DPI_rep3_SS200000147BL_D4,1631,13,900.0,1018.0,uninj,V,NO,CCKIN,CCKIN
CELL.1632,CELL.1632,1,Injury_2DPI_rep3_SS200000147BL_D4,1632,4,1173.0,1020.0,uninj,V,NO,CCKIN,CCKIN
CELL.1633,CELL.1633,5,Injury_2DPI_rep3_SS200000147BL_D4,1633,0,2247.0,1023.0,uninj,V,NO,MSN,MSN
CELL.1634,CELL.1634,5,Injury_2DPI_rep3_SS200000147BL_D4,1634,0,2699.0,1019.0,uninj,D,NO,MSN,MSN
CELL.1635,CELL.1635,1,Injury_2DPI_rep3_SS200000147BL_D4,1635,13,873.0,1019.0,uninj,V,NO,CCKIN,CCKIN
CELL.1636,CELL.1636,1,Injury_2DPI_rep3_SS200000147BL_D4,1636,0,1222.0,1017.0,uninj,V,NO,MSN,MSN
CELL.1637,CELL.1637,5,Injury_2DPI_rep3_SS200000147BL_D4,1637,0,1473.0,1020.0,uninj,V,NO,MSN,MSN
CELL.1638,CELL.1638,0,Injury_2DPI_rep3_SS200000147BL_D4,1638,0,1552.0,1021.0,uninj,V,NO,MSN,MSN
CELL.1639,CELL.1639,5,Injury_2DPI_rep3_SS200000147BL_D4,1639,0,2268.0,1029.0,uninj,V,NO,MSN,MSN
CELL.1640,CELL.1640,5,Injury_2DPI_rep3_SS200000147BL_D4,1640,1,2413.0,1019.0,uninj,D,NO,DIPC,TLNBL
CELL.1641,CELL.1641,2,Injury_2DPI_rep3_SS200000147BL_D4,1641,1,2766.0,1020.0,uninj,D,NO,DIPC,TLNBL
CELL.1642,CELL.1642,5,Injury_2DPI_rep3_SS200000147BL_D4,1642,0,1802.0,1024.0,uninj,V,NO,MSN,MSN
CELL.1643,CELL.1643,5,Injury_2DPI_rep3_SS200000147BL_D4,1643,0,2371.0,1021.0,uninj,D,NO,MSN,MSN
CELL.1644,CELL.1644,2,Injury_2DPI_rep3_SS200000147BL_D4,1644,1,3154.0,1028.0,uninj,D,NO,DIPC,TLNBL
CELL.1645,CELL.1645,1,Injury_2DPI_rep3_SS200000147BL_D4,1645,14,1072.0,1023.0,uninj,V,NO,OLIGO,OLIGO
CELL.1646,CELL.1646,5,Injury_2DPI_rep3_SS200000147BL_D4,1646,0,2027.0,1022.0,uninj,V,NO,MSN,MSN
CELL.1647,CELL.1647,2,Injury_2DPI_rep3_SS200000147BL_D4,1647,1,2863.0,1021.0,uninj,D,NO,DIPC,TLNBL
CELL.1648,CELL.1648,2,Injury_2DPI_rep3_SS200000147BL_D4,1648,14,3062.0,1018.0,uninj,D,NO,OLIGO,OLIGO
CELL.1649,CELL.1649,5,Injury_2DPI_rep3_SS200000147BL_D4,1649,1,2440.0,1025.0,uninj,D,NO,DIPC,TLNBL
CELL.1650,CELL.1650,1,Injury_2DPI_rep3_SS200000147BL_D4,1650,4,1149.0,1026.0,uninj,V,NO,CCKIN,CCKIN
CELL.1651,CELL.1651,0,Injury_2DPI_rep3_SS200000147BL_D4,1651,0,1436.0,1022.0,uninj,V,NO,MSN,MSN
CELL.1652,CELL.1652,0,Injury_2DPI_rep3_SS200000147BL_D4,1652,0,1882.0,1031.0,uninj,V,NO,MSN,MSN
CELL.1653,CELL.1653,0,Injury_2DPI_rep3_SS200000147BL_D4,1653,0,1990.0,1027.0,uninj,V,NO,MSN,MSN
CELL.1654,CELL.1654,5,Injury_2DPI_rep3_SS200000147BL_D4,1654,1,2662.0,1027.0,uninj,D,NO,DIPC,TLNBL
CELL.1655,CELL.1655,6,Injury_2DPI_rep3_SS200000147BL_D4,1655,5,3553.0,1023.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1656,CELL.1656,6,Injury_2DPI_rep3_SS200000147BL_D4,1656,5,3584.0,1028.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1657,CELL.1657,5,Injury_2DPI_rep3_SS200000147BL_D4,1657,0,1324.0,1024.0,uninj,V,NO,MSN,MSN
CELL.1658,CELL.1658,0,Injury_2DPI_rep3_SS200000147BL_D4,1658,0,1581.0,1026.0,uninj,V,NO,MSN,MSN
CELL.1659,CELL.1659,5,Injury_2DPI_rep3_SS200000147BL_D4,1659,0,1855.0,1024.0,uninj,V,NO,MSN,MSN
CELL.1660,CELL.1660,5,Injury_2DPI_rep3_SS200000147BL_D4,1660,0,2320.0,1025.0,uninj,D,NO,DIPC,TLNBL
CELL.1661,CELL.1661,2,Injury_2DPI_rep3_SS200000147BL_D4,1661,1,3236.0,1018.0,uninj,D,NO,DIPC,TLNBL
CELL.1662,CELL.1662,6,Injury_2DPI_rep3_SS200000147BL_D4,1662,5,3410.0,1031.0,uninj,D,NO,NPTXEX,WSN
CELL.1663,CELL.1663,6,Injury_2DPI_rep3_SS200000147BL_D4,1663,5,3519.0,1022.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1664,CELL.1664,0,Injury_2DPI_rep3_SS200000147BL_D4,1664,0,1505.0,1029.0,uninj,V,NO,MSN,MSN
CELL.1665,CELL.1665,5,Injury_2DPI_rep3_SS200000147BL_D4,1665,0,2225.0,1019.0,uninj,V,NO,MSN,MSN
CELL.1666,CELL.1666,6,Injury_2DPI_rep3_SS200000147BL_D4,1666,5,3303.0,1031.0,uninj,D,NO,NPTXEX,WSN
CELL.1667,CELL.1667,6,Injury_2DPI_rep3_SS200000147BL_D4,1667,5,3851.0,1026.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1668,CELL.1668,4,Injury_2DPI_rep3_SS200000147BL_D4,1668,6,158.0,1028.0,uninj,V,NO,VLMC,VLMC
CELL.1669,CELL.1669,1,Injury_2DPI_rep3_SS200000147BL_D4,1669,13,694.0,1028.0,uninj,V,NO,CCKIN,CCKIN
CELL.1670,CELL.1670,5,Injury_2DPI_rep3_SS200000147BL_D4,1670,1,2572.0,1022.0,uninj,D,NO,DIPC,TLNBL
CELL.1671,CELL.1671,6,Injury_2DPI_rep3_SS200000147BL_D4,1671,5,3349.0,1029.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1672,CELL.1672,6,Injury_2DPI_rep3_SS200000147BL_D4,1672,5,3447.0,1029.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1673,CELL.1673,5,Injury_2DPI_rep3_SS200000147BL_D4,1673,0,1256.0,1028.0,uninj,V,NO,MSN,MSN
CELL.1674,CELL.1674,0,Injury_2DPI_rep3_SS200000147BL_D4,1674,0,1716.0,1032.0,uninj,V,NO,MSN,MSN
CELL.1675,CELL.1675,1,Injury_2DPI_rep3_SS200000147BL_D4,1675,13,1035.0,1028.0,uninj,V,NO,CCKIN,CCKIN
CELL.1676,CELL.1676,2,Injury_2DPI_rep3_SS200000147BL_D4,1676,1,2951.0,1036.0,uninj,D,NO,DIPC,TLNBL
CELL.1677,CELL.1677,1,Injury_2DPI_rep3_SS200000147BL_D4,1677,4,1100.0,1030.0,uninj,V,NO,CCKIN,CCKIN
CELL.1678,CELL.1678,0,Injury_2DPI_rep3_SS200000147BL_D4,1678,7,1926.0,1033.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1679,CELL.1679,5,Injury_2DPI_rep3_SS200000147BL_D4,1679,1,2894.0,1032.0,uninj,D,NO,DIPC,TLNBL
CELL.1680,CELL.1680,0,Injury_2DPI_rep3_SS200000147BL_D4,1680,0,1630.0,1030.0,uninj,V,NO,MSN,MSN
CELL.1681,CELL.1681,0,Injury_2DPI_rep3_SS200000147BL_D4,1681,0,1683.0,1030.0,uninj,V,NO,MSN,MSN
CELL.1683,CELL.1683,5,Injury_2DPI_rep3_SS200000147BL_D4,1683,0,2109.0,1038.0,uninj,V,NO,MSN,MSN
CELL.1684,CELL.1684,6,Injury_2DPI_rep3_SS200000147BL_D4,1684,5,3743.0,1039.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1685,CELL.1685,6,Injury_2DPI_rep3_SS200000147BL_D4,1685,5,3987.0,1038.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1686,CELL.1686,5,Injury_2DPI_rep3_SS200000147BL_D4,1686,1,2465.0,1033.0,uninj,D,NO,DIPC,TLNBL
CELL.1687,CELL.1687,6,Injury_2DPI_rep3_SS200000147BL_D4,1687,5,3785.0,1035.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1688,CELL.1688,4,Injury_2DPI_rep3_SS200000147BL_D4,1688,6,138.0,1025.0,uninj,V,NO,VLMC,VLMC
CELL.1689,CELL.1689,1,Injury_2DPI_rep3_SS200000147BL_D4,1689,4,941.0,1031.0,uninj,V,NO,CCKIN,CCKIN
CELL.1690,CELL.1690,5,Injury_2DPI_rep3_SS200000147BL_D4,1690,0,2045.0,1035.0,uninj,V,NO,MSN,MSN
CELL.1691,CELL.1691,5,Injury_2DPI_rep3_SS200000147BL_D4,1691,1,2730.0,1035.0,uninj,D,NO,DIPC,TLNBL
CELL.1692,CELL.1692,2,Injury_2DPI_rep3_SS200000147BL_D4,1692,14,3109.0,1029.0,uninj,D,NO,OLIGO,OLIGO
CELL.1693,CELL.1693,6,Injury_2DPI_rep3_SS200000147BL_D4,1693,5,3649.0,1031.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1694,CELL.1694,5,Injury_2DPI_rep3_SS200000147BL_D4,1694,1,2492.0,1032.0,uninj,D,NO,DIPC,TLNBL
CELL.1695,CELL.1695,5,Injury_2DPI_rep3_SS200000147BL_D4,1695,0,2150.0,1041.0,uninj,V,NO,MSN,MSN
CELL.1696,CELL.1696,5,Injury_2DPI_rep3_SS200000147BL_D4,1696,0,2919.0,1041.0,uninj,D,NO,MSN,MSN
CELL.1697,CELL.1697,6,Injury_2DPI_rep3_SS200000147BL_D4,1697,5,3692.0,1034.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1698,CELL.1698,5,Injury_2DPI_rep3_SS200000147BL_D4,1698,0,1277.0,1042.0,uninj,V,NO,MSN,MSN
CELL.1699,CELL.1699,5,Injury_2DPI_rep3_SS200000147BL_D4,1699,0,1830.0,1042.0,uninj,V,NO,MSN,MSN
CELL.1700,CELL.1700,0,Injury_2DPI_rep3_SS200000147BL_D4,1700,0,1958.0,1038.0,uninj,V,NO,MSN,MSN
CELL.1701,CELL.1701,5,Injury_2DPI_rep3_SS200000147BL_D4,1701,1,2611.0,1038.0,uninj,D,NO,DIPC,TLNBL
CELL.1702,CELL.1702,5,Injury_2DPI_rep3_SS200000147BL_D4,1702,0,2526.0,1037.0,uninj,D,NO,DIPC,TLNBL
CELL.1703,CELL.1703,2,Injury_2DPI_rep3_SS200000147BL_D4,1703,1,3205.0,1034.0,uninj,D,NO,DIPC,TLNBL
CELL.1705,CELL.1705,1,Injury_2DPI_rep3_SS200000147BL_D4,1705,4,856.0,1037.0,uninj,V,NO,CCKIN,CCKIN
CELL.1706,CELL.1706,1,Injury_2DPI_rep3_SS200000147BL_D4,1706,13,984.0,1043.0,uninj,V,NO,CCKIN,CCKIN
CELL.1707,CELL.1707,5,Injury_2DPI_rep3_SS200000147BL_D4,1707,1,2392.0,1042.0,uninj,D,NO,DIPC,TLNBL
CELL.1708,CELL.1708,1,Injury_2DPI_rep3_SS200000147BL_D4,1708,13,825.0,1041.0,uninj,V,NO,CCKIN,CCKIN
CELL.1709,CELL.1709,5,Injury_2DPI_rep3_SS200000147BL_D4,1709,0,1339.0,1039.0,uninj,V,NO,MSN,MSN
CELL.1710,CELL.1710,5,Injury_2DPI_rep3_SS200000147BL_D4,1710,0,1424.0,1048.0,uninj,V,NO,MSN,MSN
CELL.1711,CELL.1711,0,Injury_2DPI_rep3_SS200000147BL_D4,1711,0,1664.0,1054.0,uninj,V,NO,MSN,MSN
CELL.1712,CELL.1712,5,Injury_2DPI_rep3_SS200000147BL_D4,1712,1,2070.0,1045.0,uninj,V,NO,DIPC,TLNBL
CELL.1713,CELL.1713,6,Injury_2DPI_rep3_SS200000147BL_D4,1713,5,3617.0,1042.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1714,CELL.1714,1,Injury_2DPI_rep3_SS200000147BL_D4,1714,13,648.0,1045.0,uninj,V,NO,CCKIN,CCKIN
CELL.1715,CELL.1715,1,Injury_2DPI_rep3_SS200000147BL_D4,1715,13,777.0,1042.0,uninj,V,NO,CCKIN,CCKIN
CELL.1716,CELL.1716,6,Injury_2DPI_rep3_SS200000147BL_D4,1716,5,3881.0,1041.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1717,CELL.1717,1,Injury_2DPI_rep3_SS200000147BL_D4,1717,1,1182.0,1041.0,uninj,V,NO,DIPC,TLNBL
CELL.1718,CELL.1718,5,Injury_2DPI_rep3_SS200000147BL_D4,1718,0,1454.0,1043.0,uninj,V,NO,MSN,MSN
CELL.1719,CELL.1719,0,Injury_2DPI_rep3_SS200000147BL_D4,1719,0,1742.0,1038.0,uninj,V,NO,MSN,MSN
CELL.1720,CELL.1720,1,Injury_2DPI_rep3_SS200000147BL_D4,1720,13,732.0,1043.0,uninj,V,NO,CCKIN,CCKIN
CELL.1721,CELL.1721,5,Injury_2DPI_rep3_SS200000147BL_D4,1721,0,1359.0,1039.0,uninj,V,NO,MSN,MSN
CELL.1722,CELL.1722,5,Injury_2DPI_rep3_SS200000147BL_D4,1722,0,2175.0,1047.0,uninj,V,NO,MSN,MSN
CELL.1723,CELL.1723,0,Injury_2DPI_rep3_SS200000147BL_D4,1723,0,1564.0,1046.0,uninj,V,NO,MSN,MSN
CELL.1724,CELL.1724,6,Injury_2DPI_rep3_SS200000147BL_D4,1724,5,3553.0,1047.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1725,CELL.1725,6,Injury_2DPI_rep3_SS200000147BL_D4,1725,5,3917.0,1047.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1726,CELL.1726,1,Injury_2DPI_rep3_SS200000147BL_D4,1726,13,887.0,1043.0,uninj,V,NO,CCKIN,CCKIN
CELL.1727,CELL.1727,6,Injury_2DPI_rep3_SS200000147BL_D4,1727,5,3587.0,1056.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1728,CELL.1728,0,Injury_2DPI_rep3_SS200000147BL_D4,1728,0,1771.0,1048.0,uninj,V,NO,MSN,MSN
CELL.1729,CELL.1729,5,Injury_2DPI_rep3_SS200000147BL_D4,1729,4,1245.0,1048.0,uninj,V,NO,CCKIN,CCKIN
CELL.1730,CELL.1730,0,Injury_2DPI_rep3_SS200000147BL_D4,1730,0,1700.0,1049.0,uninj,V,NO,MSN,MSN
CELL.1731,CELL.1731,5,Injury_2DPI_rep3_SS200000147BL_D4,1731,1,2334.0,1053.0,uninj,D,NO,DIPC,TLNBL
CELL.1732,CELL.1732,2,Injury_2DPI_rep3_SS200000147BL_D4,1732,1,3182.0,1063.0,uninj,D,NO,DIPC,TLNBL
CELL.1733,CELL.1733,2,Injury_2DPI_rep3_SS200000147BL_D4,1733,1,3264.0,1045.0,uninj,D,NO,DIPC,TLNBL
CELL.1734,CELL.1734,0,Injury_2DPI_rep3_SS200000147BL_D4,1734,0,1858.0,1051.0,uninj,V,NO,MSN,MSN
CELL.1735,CELL.1735,2,Injury_2DPI_rep3_SS200000147BL_D4,1735,1,2764.0,1050.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.1736,CELL.1736,2,Injury_2DPI_rep3_SS200000147BL_D4,1736,1,3238.0,1053.0,uninj,D,NO,DIPC,TLNBL
CELL.1737,CELL.1737,1,Injury_2DPI_rep3_SS200000147BL_D4,1737,4,1129.0,1052.0,uninj,V,NO,CCKIN,CCKIN
CELL.1738,CELL.1738,5,Injury_2DPI_rep3_SS200000147BL_D4,1738,0,1495.0,1050.0,uninj,V,NO,MSN,MSN
CELL.1739,CELL.1739,5,Injury_2DPI_rep3_SS200000147BL_D4,1739,0,2202.0,1051.0,uninj,V,NO,MSN,MSN
CELL.1740,CELL.1740,5,Injury_2DPI_rep3_SS200000147BL_D4,1740,0,2285.0,1060.0,uninj,V,NO,MSN,MSN
CELL.1741,CELL.1741,2,Injury_2DPI_rep3_SS200000147BL_D4,1741,1,2821.0,1052.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.1742,CELL.1742,0,Injury_2DPI_rep3_SS200000147BL_D4,1742,0,1614.0,1053.0,uninj,V,NO,MSN,MSN
CELL.1743,CELL.1743,6,Injury_2DPI_rep3_SS200000147BL_D4,1743,5,3521.0,1052.0,uninj,D,NO,NPTXEX,WSN
CELL.1744,CELL.1744,1,Injury_2DPI_rep3_SS200000147BL_D4,1744,13,1033.0,1054.0,uninj,V,NO,CCKIN,CCKIN
CELL.1745,CELL.1745,0,Injury_2DPI_rep3_SS200000147BL_D4,1745,0,1587.0,1057.0,uninj,V,NO,MSN,MSN
CELL.1746,CELL.1746,5,Injury_2DPI_rep3_SS200000147BL_D4,1746,1,2556.0,1053.0,uninj,D,NO,DIPC,TLNBL
CELL.1747,CELL.1747,5,Injury_2DPI_rep3_SS200000147BL_D4,1747,1,2643.0,1054.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.1748,CELL.1748,6,Injury_2DPI_rep3_SS200000147BL_D4,1748,5,3829.0,1047.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1749,CELL.1749,7,Injury_2DPI_rep3_SS200000147BL_D4,1749,0,618.0,1055.0,uninj,V,NO,MSN,MSN
CELL.1750,CELL.1750,1,Injury_2DPI_rep3_SS200000147BL_D4,1750,13,907.0,1052.0,uninj,V,NO,CCKIN,CCKIN
CELL.1751,CELL.1751,1,Injury_2DPI_rep3_SS200000147BL_D4,1751,14,1057.0,1054.0,uninj,V,NO,OLIGO,OLIGO
CELL.1752,CELL.1752,5,Injury_2DPI_rep3_SS200000147BL_D4,1752,0,1390.0,1048.0,uninj,V,NO,MSN,MSN
CELL.1753,CELL.1753,6,Injury_2DPI_rep3_SS200000147BL_D4,1753,5,3319.0,1054.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1754,CELL.1754,6,Injury_2DPI_rep3_SS200000147BL_D4,1754,5,3340.0,1052.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1755,CELL.1755,5,Injury_2DPI_rep3_SS200000147BL_D4,1755,0,1912.0,1050.0,uninj,V,NO,MSN,MSN
CELL.1756,CELL.1756,5,Injury_2DPI_rep3_SS200000147BL_D4,1756,1,2407.0,1058.0,uninj,D,NO,DIPC,TLNBL
CELL.1757,CELL.1757,6,Injury_2DPI_rep3_SS200000147BL_D4,1757,5,4029.0,1054.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1758,CELL.1758,5,Injury_2DPI_rep3_SS200000147BL_D4,1758,0,1806.0,1059.0,uninj,V,NO,MSN,MSN
CELL.1759,CELL.1759,0,Injury_2DPI_rep3_SS200000147BL_D4,1759,0,2005.0,1055.0,uninj,V,NO,MSN,MSN
CELL.1760,CELL.1760,5,Injury_2DPI_rep3_SS200000147BL_D4,1760,1,2232.0,1056.0,uninj,V,NO,DIPC,TLNBL
CELL.1761,CELL.1761,5,Injury_2DPI_rep3_SS200000147BL_D4,1761,1,2677.0,1054.0,uninj,D,NO,DIPC,TLNBL
CELL.1762,CELL.1762,2,Injury_2DPI_rep3_SS200000147BL_D4,1762,1,2987.0,1055.0,uninj,D,NO,DIPC,TLNBL
CELL.1763,CELL.1763,4,Injury_2DPI_rep3_SS200000147BL_D4,1763,6,145.0,1062.0,uninj,V,NO,VLMC,VLMC
CELL.1764,CELL.1764,2,Injury_2DPI_rep3_SS200000147BL_D4,1764,1,2580.0,1069.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.1765,CELL.1765,5,Injury_2DPI_rep3_SS200000147BL_D4,1765,1,2703.0,1057.0,uninj,D,NO,DIPC,TLNBL
CELL.1766,CELL.1766,1,Injury_2DPI_rep3_SS200000147BL_D4,1766,14,1088.0,1058.0,uninj,V,NO,OLIGO,OLIGO
CELL.1767,CELL.1767,1,Injury_2DPI_rep3_SS200000147BL_D4,1767,1,1168.0,1056.0,uninj,V,NO,DIPC,TLNBL
CELL.1768,CELL.1768,5,Injury_2DPI_rep3_SS200000147BL_D4,1768,0,1938.0,1055.0,uninj,V,NO,MSN,MSN
CELL.1769,CELL.1769,2,Injury_2DPI_rep3_SS200000147BL_D4,1769,1,2794.0,1054.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.1770,CELL.1770,2,Injury_2DPI_rep3_SS200000147BL_D4,1770,1,2880.0,1055.0,uninj,D,NO,DIPC,TLNBL
CELL.1771,CELL.1771,6,Injury_2DPI_rep3_SS200000147BL_D4,1771,5,3377.0,1052.0,uninj,D,NO,NPTXEX,WSN
CELL.1772,CELL.1772,1,Injury_2DPI_rep3_SS200000147BL_D4,1772,13,948.0,1065.0,uninj,V,NO,CCKIN,CCKIN
CELL.1773,CELL.1773,0,Injury_2DPI_rep3_SS200000147BL_D4,1773,0,1638.0,1058.0,uninj,V,NO,MSN,MSN
CELL.1774,CELL.1774,5,Injury_2DPI_rep3_SS200000147BL_D4,1774,0,2935.0,1064.0,uninj,D,NO,DIPC,TLNBL
CELL.1775,CELL.1775,6,Injury_2DPI_rep3_SS200000147BL_D4,1775,5,3442.0,1064.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1776,CELL.1776,1,Injury_2DPI_rep3_SS200000147BL_D4,1776,13,746.0,1068.0,uninj,V,NO,CCKIN,CCKIN
CELL.1777,CELL.1777,5,Injury_2DPI_rep3_SS200000147BL_D4,1777,1,2449.0,1066.0,uninj,D,NO,DIPC,TLNBL
CELL.1778,CELL.1778,2,Injury_2DPI_rep3_SS200000147BL_D4,1778,1,3035.0,1058.0,uninj,D,NO,DIPC,TLNBL
CELL.1779,CELL.1779,2,Injury_2DPI_rep3_SS200000147BL_D4,1779,14,3076.0,1055.0,uninj,D,NO,OLIGO,OLIGO
CELL.1780,CELL.1780,6,Injury_2DPI_rep3_SS200000147BL_D4,1780,5,3632.0,1062.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1781,CELL.1781,4,Injury_2DPI_rep3_SS200000147BL_D4,1781,6,4492.0,1070.0,uninj,D,NO,VLMC,VLMC
CELL.1782,CELL.1782,0,Injury_2DPI_rep3_SS200000147BL_D4,1782,0,1527.0,1055.0,uninj,V,NO,MSN,MSN
CELL.1783,CELL.1783,0,Injury_2DPI_rep3_SS200000147BL_D4,1783,0,1893.0,1061.0,uninj,V,NO,MSN,MSN
CELL.1784,CELL.1784,6,Injury_2DPI_rep3_SS200000147BL_D4,1784,5,3771.0,1061.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1785,CELL.1785,5,Injury_2DPI_rep3_SS200000147BL_D4,1785,1,2354.0,1061.0,uninj,D,NO,DIPC,TLNBL
CELL.1786,CELL.1786,1,Injury_2DPI_rep3_SS200000147BL_D4,1786,1,1210.0,1056.0,uninj,V,NO,DIPC,TLNBL
CELL.1787,CELL.1787,5,Injury_2DPI_rep3_SS200000147BL_D4,1787,0,2058.0,1066.0,uninj,V,NO,MSN,MSN
CELL.1788,CELL.1788,5,Injury_2DPI_rep3_SS200000147BL_D4,1788,0,2520.0,1066.0,uninj,D,NO,MSN,MSN
CELL.1789,CELL.1789,5,Injury_2DPI_rep3_SS200000147BL_D4,1789,1,2147.0,1065.0,uninj,V,NO,DIPC,TLNBL
CELL.1790,CELL.1790,2,Injury_2DPI_rep3_SS200000147BL_D4,1790,1,3011.0,1054.0,uninj,D,NO,DIPC,TLNBL
CELL.1791,CELL.1791,6,Injury_2DPI_rep3_SS200000147BL_D4,1791,5,4085.0,1063.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1792,CELL.1792,4,Injury_2DPI_rep3_SS200000147BL_D4,1792,6,4524.0,1070.0,uninj,D,NO,VLMC,VLMC
CELL.1793,CELL.1793,6,Injury_2DPI_rep3_SS200000147BL_D4,1793,5,3703.0,1070.0,uninj,D,NO,NPTXEX,NPTXEX
