,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.1189,CELL.1189,3,Injury_10DPI_rep2_SS200000147BL_B2,1189,6,3467.0,6410.0,inj,V,NO,VLMC,VLMC
CELL.1190,CELL.1190,6,Injury_10DPI_rep2_SS200000147BL_B2,1190,7,3473.0,4990.0,inj,V,NO,CCKIN,CCKIN
CELL.1191,CELL.1191,0,Injury_10DPI_rep2_SS200000147BL_B2,1191,2,3478.0,5994.0,inj,V,NO,CMPN,CMPN
CELL.1192,CELL.1192,0,Injury_10DPI_rep2_SS200000147BL_B2,1192,2,3472.0,7345.0,uninj,V,NO,CMPN,CMPN
CELL.1193,CELL.1193,6,Injury_10DPI_rep2_SS200000147BL_B2,1193,7,3473.0,5104.0,inj,V,NO,CCKIN,CCKIN
CELL.1194,CELL.1194,6,Injury_10DPI_rep2_SS200000147BL_B2,1194,2,3478.0,5419.0,inj,V,NO,DIPC,TLNBL
CELL.1195,CELL.1195,3,Injury_10DPI_rep2_SS200000147BL_B2,1195,6,3473.0,7085.0,uninj,V,NO,VLMC,VLMC
CELL.1196,CELL.1196,0,Injury_10DPI_rep2_SS200000147BL_B2,1196,2,3475.0,8188.0,uninj,V,NO,CMPN,CMPN
CELL.1197,CELL.1197,3,Injury_10DPI_rep2_SS200000147BL_B2,1197,6,3474.0,6450.0,inj,V,NO,VLMC,VLMC
CELL.1198,CELL.1198,0,Injury_10DPI_rep2_SS200000147BL_B2,1198,6,3482.0,7913.0,uninj,V,NO,VLMC,VLMC
CELL.1199,CELL.1199,0,Injury_10DPI_rep2_SS200000147BL_B2,1199,2,3481.0,8250.0,uninj,V,NO,CMPN,CMPN
CELL.1200,CELL.1200,5,Injury_10DPI_rep2_SS200000147BL_B2,1200,2,3473.0,4603.0,inj,V,NO,VLMC,VLMC
CELL.1201,CELL.1201,5,Injury_10DPI_rep2_SS200000147BL_B2,1201,4,3477.0,4628.0,inj,V,NO,VLMC,VLMC
CELL.1202,CELL.1202,0,Injury_10DPI_rep2_SS200000147BL_B2,1202,2,3476.0,5511.0,inj,V,NO,CMPN,CMPN
CELL.1203,CELL.1203,0,Injury_10DPI_rep2_SS200000147BL_B2,1203,2,3475.0,5594.0,inj,V,NO,CMPN,CMPN
CELL.1204,CELL.1204,0,Injury_10DPI_rep2_SS200000147BL_B2,1204,10,3477.0,7734.0,uninj,V,NO,NPYIN,NPYIN
CELL.1206,CELL.1206,0,Injury_10DPI_rep2_SS200000147BL_B2,1206,2,3488.0,7984.0,uninj,V,NO,CMPN,CMPN
CELL.1207,CELL.1207,0,Injury_10DPI_rep2_SS200000147BL_B2,1207,2,3476.0,6265.0,inj,V,NO,CMPN,CMPN
CELL.1209,CELL.1209,9,Injury_10DPI_rep2_SS200000147BL_B2,1209,2,3473.0,7411.0,uninj,V,NO,CMPN,CMPN
CELL.1210,CELL.1210,0,Injury_10DPI_rep2_SS200000147BL_B2,1210,2,3478.0,7950.0,uninj,V,NO,CMPN,CMPN
CELL.1212,CELL.1212,0,Injury_10DPI_rep2_SS200000147BL_B2,1212,2,3482.0,5294.0,inj,V,NO,CMPN,CMPN
CELL.1213,CELL.1213,6,Injury_10DPI_rep2_SS200000147BL_B2,1213,2,3492.0,5212.0,inj,V,NO,CMPN,CMPN
CELL.1214,CELL.1214,0,Injury_10DPI_rep2_SS200000147BL_B2,1214,2,3485.0,5555.0,inj,V,NO,CMPN,CMPN
CELL.1215,CELL.1215,0,Injury_10DPI_rep2_SS200000147BL_B2,1215,10,3484.0,5747.0,inj,V,NO,NPYIN,NPYIN
CELL.1216,CELL.1216,0,Injury_10DPI_rep2_SS200000147BL_B2,1216,2,3481.0,8307.0,uninj,V,NO,CMPN,CMPN
CELL.1217,CELL.1217,5,Injury_10DPI_rep2_SS200000147BL_B2,1217,14,3482.0,4740.0,inj,V,NO,SSTIN,SSTIN
CELL.1218,CELL.1218,5,Injury_10DPI_rep2_SS200000147BL_B2,1218,2,3482.0,6199.0,inj,V,NO,VLMC,VLMC
CELL.1219,CELL.1219,5,Injury_10DPI_rep2_SS200000147BL_B2,1219,2,3483.0,7216.0,uninj,V,NO,VLMC,VLMC
CELL.1220,CELL.1220,6,Injury_10DPI_rep2_SS200000147BL_B2,1220,7,3484.0,5055.0,inj,V,NO,CCKIN,CCKIN
CELL.1221,CELL.1221,0,Injury_10DPI_rep2_SS200000147BL_B2,1221,2,3488.0,6068.0,inj,V,NO,CMPN,CMPN
CELL.1223,CELL.1223,0,Injury_10DPI_rep2_SS200000147BL_B2,1223,10,3475.0,7776.0,uninj,V,NO,NPYIN,NPYIN
CELL.1224,CELL.1224,6,Injury_10DPI_rep2_SS200000147BL_B2,1224,1,3488.0,5129.0,inj,V,NO,MSN,MSN
CELL.1225,CELL.1225,0,Injury_10DPI_rep2_SS200000147BL_B2,1225,2,3486.0,5239.0,inj,V,NO,CMPN,CMPN
CELL.1226,CELL.1226,0,Injury_10DPI_rep2_SS200000147BL_B2,1226,10,3486.0,7460.0,uninj,V,NO,NPYIN,NPYIN
CELL.1227,CELL.1227,0,Injury_10DPI_rep2_SS200000147BL_B2,1227,2,3486.0,8412.0,uninj,V,NO,CMPN,CMPN
CELL.1228,CELL.1228,0,Injury_10DPI_rep2_SS200000147BL_B2,1228,10,3488.0,5772.0,inj,V,NO,NPYIN,NPYIN
CELL.1229,CELL.1229,0,Injury_10DPI_rep2_SS200000147BL_B2,1229,10,3484.0,5914.0,inj,V,NO,NPYIN,NPYIN
CELL.1231,CELL.1231,6,Injury_10DPI_rep2_SS200000147BL_B2,1231,7,3488.0,5071.0,inj,V,NO,CCKIN,CCKIN
CELL.1232,CELL.1232,6,Injury_10DPI_rep2_SS200000147BL_B2,1232,2,3498.0,5188.0,inj,V,NO,CMPN,CMPN
CELL.1233,CELL.1233,0,Injury_10DPI_rep2_SS200000147BL_B2,1233,2,3487.0,5691.0,inj,V,NO,CMPN,CMPN
CELL.1234,CELL.1234,0,Injury_10DPI_rep2_SS200000147BL_B2,1234,2,3486.0,7562.0,uninj,V,NO,CMPN,CMPN
CELL.1235,CELL.1235,0,Injury_10DPI_rep2_SS200000147BL_B2,1235,2,3494.0,4768.0,inj,V,NO,CCKIN,CCKIN
CELL.1236,CELL.1236,0,Injury_10DPI_rep2_SS200000147BL_B2,1236,2,3487.0,8030.0,uninj,V,NO,CMPN,CMPN
CELL.1237,CELL.1237,6,Injury_10DPI_rep2_SS200000147BL_B2,1237,7,3496.0,4977.0,inj,V,NO,CCKIN,CCKIN
CELL.1238,CELL.1238,0,Injury_10DPI_rep2_SS200000147BL_B2,1238,10,3493.0,5847.0,inj,V,NO,NPYIN,NPYIN
CELL.1241,CELL.1241,6,Injury_10DPI_rep2_SS200000147BL_B2,1241,7,3496.0,4940.0,inj,V,NO,CCKIN,CCKIN
CELL.1242,CELL.1242,6,Injury_10DPI_rep2_SS200000147BL_B2,1242,7,3494.0,5035.0,inj,V,NO,CCKIN,CCKIN
CELL.1243,CELL.1243,5,Injury_10DPI_rep2_SS200000147BL_B2,1243,6,3496.0,7120.0,uninj,V,NO,VLMC,VLMC
CELL.1244,CELL.1244,6,Injury_10DPI_rep2_SS200000147BL_B2,1244,2,3492.0,5398.0,inj,V,NO,DIPC,TLNBL
CELL.1245,CELL.1245,0,Injury_10DPI_rep2_SS200000147BL_B2,1245,2,3497.0,5346.0,inj,V,NO,CMPN,CMPN
CELL.1246,CELL.1246,0,Injury_10DPI_rep2_SS200000147BL_B2,1246,4,3494.0,8453.0,uninj,V,NO,RIPC2,REAEGC
CELL.1247,CELL.1247,3,Injury_10DPI_rep2_SS200000147BL_B2,1247,6,3499.0,6467.0,inj,V,NO,VLMC,VLMC
CELL.1248,CELL.1248,3,Injury_10DPI_rep2_SS200000147BL_B2,1248,4,3505.0,9085.0,uninj,V,NO,VLMC,VLMC
CELL.1249,CELL.1249,0,Injury_10DPI_rep2_SS200000147BL_B2,1249,6,3507.0,7881.0,uninj,V,NO,VLMC,VLMC
CELL.1250,CELL.1250,6,Injury_10DPI_rep2_SS200000147BL_B2,1250,7,3494.0,4904.0,inj,V,NO,CCKIN,CCKIN
CELL.1251,CELL.1251,9,Injury_10DPI_rep2_SS200000147BL_B2,1251,10,3500.0,7531.0,uninj,V,NO,NPYIN,NPYIN
CELL.1252,CELL.1252,0,Injury_10DPI_rep2_SS200000147BL_B2,1252,2,3499.0,8215.0,uninj,V,NO,CMPN,CMPN
CELL.1253,CELL.1253,0,Injury_10DPI_rep2_SS200000147BL_B2,1253,6,3502.0,7853.0,uninj,V,NO,VLMC,VLMC
CELL.1254,CELL.1254,0,Injury_10DPI_rep2_SS200000147BL_B2,1254,2,3501.0,8188.0,uninj,V,NO,CMPN,CMPN
CELL.1255,CELL.1255,0,Injury_10DPI_rep2_SS200000147BL_B2,1255,2,3495.0,8384.0,uninj,V,NO,CMPN,CMPN
CELL.1256,CELL.1256,0,Injury_10DPI_rep2_SS200000147BL_B2,1256,10,3499.0,5946.0,inj,V,NO,NPYIN,NPYIN
CELL.1259,CELL.1259,6,Injury_10DPI_rep2_SS200000147BL_B2,1259,2,3500.0,5103.0,inj,V,NO,CMPN,CMPN
CELL.1260,CELL.1260,6,Injury_10DPI_rep2_SS200000147BL_B2,1260,2,3513.0,5157.0,inj,V,NO,CMPN,CMPN
CELL.1261,CELL.1261,0,Injury_10DPI_rep2_SS200000147BL_B2,1261,2,3501.0,5526.0,inj,V,NO,CMPN,CMPN
CELL.1262,CELL.1262,0,Injury_10DPI_rep2_SS200000147BL_B2,1262,2,3504.0,5595.0,inj,V,NO,CMPN,CMPN
CELL.1263,CELL.1263,3,Injury_10DPI_rep2_SS200000147BL_B2,1263,6,3500.0,6416.0,inj,V,NO,VLMC,VLMC
CELL.1264,CELL.1264,0,Injury_10DPI_rep2_SS200000147BL_B2,1264,2,3493.0,8117.0,uninj,V,NO,CMPN,CMPN
CELL.1265,CELL.1265,0,Injury_10DPI_rep2_SS200000147BL_B2,1265,10,3508.0,7819.0,uninj,V,NO,NPYIN,NPYIN
CELL.1266,CELL.1266,0,Injury_10DPI_rep2_SS200000147BL_B2,1266,2,3510.0,5500.0,inj,V,NO,CMPN,CMPN
CELL.1267,CELL.1267,0,Injury_10DPI_rep2_SS200000147BL_B2,1267,2,3507.0,8087.0,uninj,V,NO,CMPN,CMPN
CELL.1268,CELL.1268,0,Injury_10DPI_rep2_SS200000147BL_B2,1268,2,3506.0,8158.0,uninj,V,NO,CMPN,CMPN
CELL.1269,CELL.1269,0,Injury_10DPI_rep2_SS200000147BL_B2,1269,3,3514.0,5447.0,inj,V,NO,DIPC,TLNBL
CELL.1270,CELL.1270,0,Injury_10DPI_rep2_SS200000147BL_B2,1270,10,3509.0,5823.0,inj,V,NO,NPYIN,NPYIN
CELL.1271,CELL.1271,0,Injury_10DPI_rep2_SS200000147BL_B2,1271,14,3508.0,8264.0,uninj,V,NO,SSTIN,SSTIN
CELL.1272,CELL.1272,0,Injury_10DPI_rep2_SS200000147BL_B2,1272,2,3508.0,8297.0,uninj,V,NO,CMPN,CMPN
CELL.1273,CELL.1273,6,Injury_10DPI_rep2_SS200000147BL_B2,1273,7,3516.0,5006.0,inj,V,NO,CCKIN,CCKIN
CELL.1274,CELL.1274,6,Injury_10DPI_rep2_SS200000147BL_B2,1274,2,3508.0,5373.0,inj,V,NO,DIPC,TLNBL
CELL.1275,CELL.1275,0,Injury_10DPI_rep2_SS200000147BL_B2,1275,3,3512.0,5471.0,inj,V,NO,DIPC,TLNBL
CELL.1276,CELL.1276,0,Injury_10DPI_rep2_SS200000147BL_B2,1276,2,3502.0,6842.0,uninj,V,NO,CMPN,CMPN
CELL.1277,CELL.1277,0,Injury_10DPI_rep2_SS200000147BL_B2,1277,10,3512.0,5657.0,inj,V,NO,NPYIN,NPYIN
CELL.1278,CELL.1278,0,Injury_10DPI_rep2_SS200000147BL_B2,1278,10,3516.0,7752.0,uninj,V,NO,NPYIN,NPYIN
CELL.1279,CELL.1279,0,Injury_10DPI_rep2_SS200000147BL_B2,1279,2,3513.0,5724.0,inj,V,NO,CMPN,CMPN
CELL.1280,CELL.1280,0,Injury_10DPI_rep2_SS200000147BL_B2,1280,4,3506.0,6158.0,inj,V,NO,VLMC,VLMC
CELL.1281,CELL.1281,5,Injury_10DPI_rep2_SS200000147BL_B2,1281,4,3512.0,6709.0,uninj,V,NO,VLMC,VLMC
CELL.1282,CELL.1282,5,Injury_10DPI_rep2_SS200000147BL_B2,1282,6,3512.0,7158.0,uninj,V,NO,VLMC,VLMC
CELL.1283,CELL.1283,5,Injury_10DPI_rep2_SS200000147BL_B2,1283,0,3513.0,7673.0,uninj,V,NO,DPEX,DPEX
CELL.1284,CELL.1284,0,Injury_10DPI_rep2_SS200000147BL_B2,1284,10,3509.0,7783.0,uninj,V,NO,NPYIN,NPYIN
CELL.1285,CELL.1285,6,Injury_10DPI_rep2_SS200000147BL_B2,1285,2,3515.0,5409.0,inj,V,NO,DIPC,TLNBL
CELL.1286,CELL.1286,0,Injury_10DPI_rep2_SS200000147BL_B2,1286,3,3517.0,5308.0,inj,V,NO,DIPC,TLNBL
CELL.1287,CELL.1287,0,Injury_10DPI_rep2_SS200000147BL_B2,1287,2,3514.0,5568.0,inj,V,NO,CMPN,CMPN
CELL.1288,CELL.1288,0,Injury_10DPI_rep2_SS200000147BL_B2,1288,2,3518.0,6095.0,inj,V,NO,CMPN,CMPN
CELL.1289,CELL.1289,5,Injury_10DPI_rep2_SS200000147BL_B2,1289,2,3519.0,6924.0,uninj,V,NO,VLMC,VLMC
CELL.1290,CELL.1290,0,Injury_10DPI_rep2_SS200000147BL_B2,1290,10,3522.0,7714.0,uninj,V,NO,NPYIN,NPYIN
CELL.1291,CELL.1291,5,Injury_10DPI_rep2_SS200000147BL_B2,1291,7,3516.0,4834.0,inj,V,NO,CCKIN,CCKIN
CELL.1292,CELL.1292,6,Injury_10DPI_rep2_SS200000147BL_B2,1292,7,3516.0,5040.0,inj,V,NO,CCKIN,CCKIN
CELL.1293,CELL.1293,0,Injury_10DPI_rep2_SS200000147BL_B2,1293,2,3513.0,7470.0,uninj,V,NO,CMPN,CMPN
CELL.1294,CELL.1294,3,Injury_10DPI_rep2_SS200000147BL_B2,1294,4,3535.0,9133.0,uninj,V,NO,VLMC,VLMC
CELL.1295,CELL.1295,0,Injury_10DPI_rep2_SS200000147BL_B2,1295,10,3516.0,5775.0,inj,V,NO,NPYIN,NPYIN
CELL.1296,CELL.1296,0,Injury_10DPI_rep2_SS200000147BL_B2,1296,2,3513.0,8005.0,uninj,V,NO,CMPN,CMPN
CELL.1297,CELL.1297,0,Injury_10DPI_rep2_SS200000147BL_B2,1297,2,3509.0,5255.0,inj,V,NO,DIPC,TLNBL
CELL.1299,CELL.1299,6,Injury_10DPI_rep2_SS200000147BL_B2,1299,7,3520.0,4788.0,inj,V,NO,CCKIN,CCKIN
CELL.1300,CELL.1300,6,Injury_10DPI_rep2_SS200000147BL_B2,1300,2,3523.0,5122.0,inj,V,NO,MSN,MSN
CELL.1301,CELL.1301,3,Injury_10DPI_rep2_SS200000147BL_B2,1301,8,3525.0,6260.0,inj,V,NO,Microglia,MCG
CELL.1302,CELL.1302,0,Injury_10DPI_rep2_SS200000147BL_B2,1302,2,3524.0,6754.0,uninj,V,NO,VLMC,VLMC
CELL.1303,CELL.1303,0,Injury_10DPI_rep2_SS200000147BL_B2,1303,2,3532.0,8047.0,uninj,V,NO,CMPN,CMPN
CELL.1304,CELL.1304,0,Injury_10DPI_rep2_SS200000147BL_B2,1304,13,3520.0,8365.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1305,CELL.1305,3,Injury_10DPI_rep2_SS200000147BL_B2,1305,4,3517.0,4319.0,inj,V,NO,VLMC,VLMC
CELL.1306,CELL.1306,5,Injury_10DPI_rep2_SS200000147BL_B2,1306,2,3519.0,7223.0,uninj,V,NO,CMPN,CMPN
CELL.1307,CELL.1307,0,Injury_10DPI_rep2_SS200000147BL_B2,1307,2,3521.0,7963.0,uninj,V,NO,CMPN,CMPN
CELL.1308,CELL.1308,0,Injury_10DPI_rep2_SS200000147BL_B2,1308,2,3523.0,8197.0,uninj,V,NO,CMPN,CMPN
CELL.1309,CELL.1309,5,Injury_10DPI_rep2_SS200000147BL_B2,1309,5,3524.0,5957.0,inj,V,NO,NPTXEX,NPTXEX
CELL.1310,CELL.1310,5,Injury_10DPI_rep2_SS200000147BL_B2,1310,2,3526.0,6653.0,inj,V,NO,VLMC,VLMC
CELL.1311,CELL.1311,3,Injury_10DPI_rep2_SS200000147BL_B2,1311,6,3521.0,7116.0,uninj,V,NO,VLMC,VLMC
CELL.1312,CELL.1312,5,Injury_10DPI_rep2_SS200000147BL_B2,1312,6,3525.0,7415.0,uninj,V,NO,VLMC,VLMC
CELL.1313,CELL.1313,5,Injury_10DPI_rep2_SS200000147BL_B2,1313,8,3524.0,4872.0,inj,V,NO,DPEX,DPEX
CELL.1314,CELL.1314,0,Injury_10DPI_rep2_SS200000147BL_B2,1314,2,3528.0,5606.0,inj,V,NO,CMPN,CMPN
CELL.1315,CELL.1315,6,Injury_10DPI_rep2_SS200000147BL_B2,1315,7,3526.0,5221.0,inj,V,NO,CCKIN,CCKIN
CELL.1316,CELL.1316,0,Injury_10DPI_rep2_SS200000147BL_B2,1316,10,3525.0,5841.0,inj,V,NO,NPYIN,NPYIN
CELL.1318,CELL.1318,6,Injury_10DPI_rep2_SS200000147BL_B2,1318,7,3526.0,5063.0,inj,V,NO,CCKIN,CCKIN
CELL.1319,CELL.1319,0,Injury_10DPI_rep2_SS200000147BL_B2,1319,2,3524.0,6345.0,inj,V,NO,CMPN,CMPN
CELL.1320,CELL.1320,0,Injury_10DPI_rep2_SS200000147BL_B2,1320,6,3528.0,7853.0,uninj,V,NO,VLMC,VLMC
CELL.1321,CELL.1321,0,Injury_10DPI_rep2_SS200000147BL_B2,1321,2,3524.0,8240.0,uninj,V,NO,CMPN,CMPN
CELL.1322,CELL.1322,3,Injury_10DPI_rep2_SS200000147BL_B2,1322,4,3528.0,4341.0,inj,V,NO,VLMC,VLMC
CELL.1323,CELL.1323,6,Injury_10DPI_rep2_SS200000147BL_B2,1323,2,3520.0,5287.0,inj,V,NO,CMPN,CMPN
CELL.1324,CELL.1324,0,Injury_10DPI_rep2_SS200000147BL_B2,1324,10,3523.0,5808.0,inj,V,NO,NPYIN,NPYIN
CELL.1326,CELL.1326,0,Injury_10DPI_rep2_SS200000147BL_B2,1326,2,3524.0,7988.0,uninj,V,NO,CMPN,CMPN
CELL.1327,CELL.1327,0,Injury_10DPI_rep2_SS200000147BL_B2,1327,2,3530.0,5096.0,inj,V,NO,CMPN,CMPN
CELL.1328,CELL.1328,0,Injury_10DPI_rep2_SS200000147BL_B2,1328,2,3539.0,8087.0,uninj,V,NO,CMPN,CMPN
CELL.1329,CELL.1329,0,Injury_10DPI_rep2_SS200000147BL_B2,1329,10,3526.0,6060.0,inj,V,NO,NPYIN,NPYIN
CELL.1330,CELL.1330,0,Injury_10DPI_rep2_SS200000147BL_B2,1330,6,3533.0,7918.0,uninj,V,NO,VLMC,VLMC
CELL.1331,CELL.1331,0,Injury_10DPI_rep2_SS200000147BL_B2,1331,2,3533.0,5535.0,inj,V,NO,RIPC2,REAEGC
CELL.1332,CELL.1332,0,Injury_10DPI_rep2_SS200000147BL_B2,1332,2,3539.0,5696.0,inj,V,NO,CMPN,CMPN
CELL.1333,CELL.1333,3,Injury_10DPI_rep2_SS200000147BL_B2,1333,4,3535.0,9103.0,uninj,V,NO,VLMC,VLMC
CELL.1334,CELL.1334,6,Injury_10DPI_rep2_SS200000147BL_B2,1334,7,3548.0,8489.0,uninj,V,NO,CCKIN,CCKIN
CELL.1335,CELL.1335,0,Injury_10DPI_rep2_SS200000147BL_B2,1335,9,3530.0,5332.0,inj,V,NO,RIPC2,REAEGC
CELL.1336,CELL.1336,0,Injury_10DPI_rep2_SS200000147BL_B2,1336,2,3539.0,7627.0,uninj,V,NO,CMPN,CMPN
CELL.1337,CELL.1337,0,Injury_10DPI_rep2_SS200000147BL_B2,1337,2,3539.0,7317.0,uninj,V,NO,CMPN,CMPN
CELL.1338,CELL.1338,0,Injury_10DPI_rep2_SS200000147BL_B2,1338,7,3535.0,8436.0,uninj,V,NO,CCKIN,CCKIN
CELL.1339,CELL.1339,6,Injury_10DPI_rep2_SS200000147BL_B2,1339,7,3539.0,5035.0,inj,V,NO,CCKIN,CCKIN
CELL.1340,CELL.1340,0,Injury_10DPI_rep2_SS200000147BL_B2,1340,3,3538.0,5497.0,inj,V,NO,DIPC,TLNBL
CELL.1341,CELL.1341,0,Injury_10DPI_rep2_SS200000147BL_B2,1341,10,3536.0,5936.0,inj,V,NO,NPYIN,NPYIN
CELL.1342,CELL.1342,6,Injury_10DPI_rep2_SS200000147BL_B2,1342,2,3536.0,5184.0,inj,V,NO,CMPN,CMPN
CELL.1344,CELL.1344,0,Injury_10DPI_rep2_SS200000147BL_B2,1344,6,3538.0,7890.0,uninj,V,NO,VLMC,VLMC
CELL.1345,CELL.1345,6,Injury_10DPI_rep2_SS200000147BL_B2,1345,7,3529.0,4945.0,inj,V,NO,CCKIN,CCKIN
CELL.1347,CELL.1347,6,Injury_10DPI_rep2_SS200000147BL_B2,1347,2,3533.0,5359.0,inj,V,NO,CMPN,CMPN
CELL.1348,CELL.1348,5,Injury_10DPI_rep2_SS200000147BL_B2,1348,2,3543.0,7248.0,uninj,V,NO,CMPN,CMPN
CELL.1349,CELL.1349,0,Injury_10DPI_rep2_SS200000147BL_B2,1349,2,3542.0,7601.0,uninj,V,NO,CMPN,CMPN
CELL.1350,CELL.1350,0,Injury_10DPI_rep2_SS200000147BL_B2,1350,2,3543.0,8065.0,uninj,V,NO,CMPN,CMPN
CELL.1351,CELL.1351,0,Injury_10DPI_rep2_SS200000147BL_B2,1351,14,3541.0,7734.0,uninj,V,NO,SSTIN,SSTIN
CELL.1352,CELL.1352,0,Injury_10DPI_rep2_SS200000147BL_B2,1352,2,3549.0,8270.0,uninj,V,NO,CMPN,CMPN
CELL.1353,CELL.1353,0,Injury_10DPI_rep2_SS200000147BL_B2,1353,13,3541.0,6435.0,inj,V,NO,SCGNIN,SCGNIN
CELL.1354,CELL.1354,5,Injury_10DPI_rep2_SS200000147BL_B2,1354,4,3544.0,6710.0,uninj,V,NO,VLMC,VLMC
CELL.1355,CELL.1355,0,Injury_10DPI_rep2_SS200000147BL_B2,1355,2,3537.0,7445.0,uninj,V,NO,CMPN,CMPN
CELL.1356,CELL.1356,1,Injury_10DPI_rep2_SS200000147BL_B2,1356,2,3542.0,5125.0,inj,V,NO,MSN,MSN
CELL.1357,CELL.1357,0,Injury_10DPI_rep2_SS200000147BL_B2,1357,2,3546.0,8161.0,uninj,V,NO,CMPN,CMPN
CELL.1358,CELL.1358,6,Injury_10DPI_rep2_SS200000147BL_B2,1358,3,3547.0,5313.0,inj,V,NO,DIPC,TLNBL
CELL.1359,CELL.1359,4,Injury_10DPI_rep2_SS200000147BL_B2,1359,3,3547.0,5397.0,inj,V,NO,DIPC,TLNBL
CELL.1360,CELL.1360,0,Injury_10DPI_rep2_SS200000147BL_B2,1360,14,3546.0,7707.0,uninj,V,NO,SSTIN,SSTIN
CELL.1361,CELL.1361,0,Injury_10DPI_rep2_SS200000147BL_B2,1361,6,3547.0,7825.0,uninj,V,NO,VLMC,VLMC
CELL.1362,CELL.1362,6,Injury_10DPI_rep2_SS200000147BL_B2,1362,2,3551.0,5145.0,inj,V,NO,CCKIN,CCKIN
CELL.1363,CELL.1363,5,Injury_10DPI_rep2_SS200000147BL_B2,1363,6,3551.0,6209.0,inj,V,NO,VLMC,VLMC
CELL.1365,CELL.1365,5,Injury_10DPI_rep2_SS200000147BL_B2,1365,2,3551.0,7232.0,uninj,V,NO,VLMC,VLMC
CELL.1367,CELL.1367,0,Injury_10DPI_rep2_SS200000147BL_B2,1367,10,3550.0,5838.0,inj,V,NO,NPYIN,NPYIN
CELL.1368,CELL.1368,0,Injury_10DPI_rep2_SS200000147BL_B2,1368,6,3547.0,6491.0,inj,V,NO,VLMC,VLMC
CELL.1369,CELL.1369,0,Injury_10DPI_rep2_SS200000147BL_B2,1369,2,3547.0,8207.0,uninj,V,NO,CMPN,CMPN
CELL.1370,CELL.1370,0,Injury_10DPI_rep2_SS200000147BL_B2,1370,3,3547.0,5444.0,inj,V,NO,DIPC,TLNBL
CELL.1371,CELL.1371,0,Injury_10DPI_rep2_SS200000147BL_B2,1371,2,3555.0,5772.0,inj,V,NO,CMPN,CMPN
CELL.1372,CELL.1372,0,Injury_10DPI_rep2_SS200000147BL_B2,1372,10,3573.0,5899.0,inj,V,NO,NPYIN,NPYIN
CELL.1374,CELL.1374,0,Injury_10DPI_rep2_SS200000147BL_B2,1374,2,3551.0,8124.0,uninj,V,NO,CMPN,CMPN
CELL.1375,CELL.1375,0,Injury_10DPI_rep2_SS200000147BL_B2,1375,13,3553.0,8358.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1376,CELL.1376,0,Injury_10DPI_rep2_SS200000147BL_B2,1376,2,3557.0,5263.0,inj,V,NO,CMPN,CMPN
CELL.1377,CELL.1377,0,Injury_10DPI_rep2_SS200000147BL_B2,1377,3,3565.0,5562.0,inj,V,NO,DIPC,TLNBL
CELL.1379,CELL.1379,0,Injury_10DPI_rep2_SS200000147BL_B2,1379,2,3550.0,7964.0,uninj,V,NO,CMPN,CMPN
CELL.1380,CELL.1380,6,Injury_10DPI_rep2_SS200000147BL_B2,1380,7,3555.0,5067.0,inj,V,NO,CCKIN,CCKIN
CELL.1381,CELL.1381,0,Injury_10DPI_rep2_SS200000147BL_B2,1381,2,3559.0,5657.0,inj,V,NO,CMPN,CMPN
CELL.1382,CELL.1382,5,Injury_10DPI_rep2_SS200000147BL_B2,1382,4,3555.0,6277.0,inj,V,NO,VLMC,VLMC
CELL.1386,CELL.1386,0,Injury_10DPI_rep2_SS200000147BL_B2,1386,2,3550.0,8317.0,uninj,V,NO,CMPN,CMPN
CELL.1387,CELL.1387,6,Injury_10DPI_rep2_SS200000147BL_B2,1387,7,3557.0,5004.0,inj,V,NO,CCKIN,CCKIN
CELL.1388,CELL.1388,0,Injury_10DPI_rep2_SS200000147BL_B2,1388,2,3557.0,7694.0,uninj,V,NO,CMPN,CMPN
CELL.1389,CELL.1389,5,Injury_10DPI_rep2_SS200000147BL_B2,1389,4,3561.0,6174.0,inj,V,NO,VLMC,VLMC
CELL.1391,CELL.1391,0,Injury_10DPI_rep2_SS200000147BL_B2,1391,2,3561.0,5605.0,inj,V,NO,CMPN,CMPN
CELL.1392,CELL.1392,0,Injury_10DPI_rep2_SS200000147BL_B2,1392,2,3555.0,7343.0,uninj,V,NO,CMPN,CMPN
CELL.1393,CELL.1393,6,Injury_10DPI_rep2_SS200000147BL_B2,1393,2,3566.0,5238.0,inj,V,NO,CCKIN,CCKIN
CELL.1394,CELL.1394,6,Injury_10DPI_rep2_SS200000147BL_B2,1394,2,3557.0,5290.0,inj,V,NO,CMPN,CMPN
CELL.1396,CELL.1396,6,Injury_10DPI_rep2_SS200000147BL_B2,1396,3,3561.0,5362.0,inj,V,NO,DIPC,TLNBL
CELL.1397,CELL.1397,3,Injury_10DPI_rep2_SS200000147BL_B2,1397,4,3559.0,6647.0,inj,V,NO,VLMC,VLMC
CELL.1398,CELL.1398,0,Injury_10DPI_rep2_SS200000147BL_B2,1398,2,3562.0,7935.0,uninj,V,NO,CMPN,CMPN
