,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.1622,CELL.1622,4,Injury_2DPI_rep2_SS200000147BL_D5,1622,8,81.0,2802.0,uninj,V,NO,VLMC,VLMC
CELL.1623,CELL.1623,0,Injury_2DPI_rep2_SS200000147BL_D5,1623,4,1375.0,2803.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1624,CELL.1624,0,Injury_2DPI_rep2_SS200000147BL_D5,1624,4,1799.0,2802.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1625,CELL.1625,0,Injury_2DPI_rep2_SS200000147BL_D5,1625,4,1943.0,2802.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1626,CELL.1626,0,Injury_2DPI_rep2_SS200000147BL_D5,1626,2,2857.0,2799.0,uninj,D,NO,MSN,MSN
CELL.1627,CELL.1627,0,Injury_2DPI_rep2_SS200000147BL_D5,1627,13,873.0,2806.0,uninj,V,NO,OLIGO,OLIGO
CELL.1628,CELL.1628,0,Injury_2DPI_rep2_SS200000147BL_D5,1628,2,1478.0,2799.0,uninj,V,NO,MSN,MSN
CELL.1629,CELL.1629,0,Injury_2DPI_rep2_SS200000147BL_D5,1629,2,2625.0,2789.0,uninj,D,NO,MSN,MSN
CELL.1630,CELL.1630,0,Injury_2DPI_rep2_SS200000147BL_D5,1630,2,2900.0,2806.0,uninj,D,NO,MSN,MSN
CELL.1631,CELL.1631,0,Injury_2DPI_rep2_SS200000147BL_D5,1631,1,3158.0,2807.0,uninj,D,NO,CMPN,CMPN
CELL.1632,CELL.1632,8,Injury_2DPI_rep2_SS200000147BL_D5,1632,7,3275.0,2804.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1633,CELL.1633,3,Injury_2DPI_rep2_SS200000147BL_D5,1633,1,815.0,2804.0,uninj,V,NO,CMPN,CMPN
CELL.1634,CELL.1634,0,Injury_2DPI_rep2_SS200000147BL_D5,1634,2,1075.0,2806.0,uninj,V,NO,MSN,MSN
CELL.1635,CELL.1635,0,Injury_2DPI_rep2_SS200000147BL_D5,1635,4,1848.0,2804.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1636,CELL.1636,8,Injury_2DPI_rep2_SS200000147BL_D5,1636,7,3475.0,2799.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1637,CELL.1637,5,Injury_2DPI_rep2_SS200000147BL_D5,1637,7,3805.0,2803.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1638,CELL.1638,3,Injury_2DPI_rep2_SS200000147BL_D5,1638,1,729.0,2806.0,uninj,V,NO,CMPN,CMPN
CELL.1639,CELL.1639,8,Injury_2DPI_rep2_SS200000147BL_D5,1639,7,3449.0,2797.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1640,CELL.1640,8,Injury_2DPI_rep2_SS200000147BL_D5,1640,7,3539.0,2804.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1641,CELL.1641,6,Injury_2DPI_rep2_SS200000147BL_D5,1641,0,3897.0,2803.0,uninj,D,NO,MPEX,MPEX
CELL.1642,CELL.1642,3,Injury_2DPI_rep2_SS200000147BL_D5,1642,13,843.0,2805.0,uninj,V,NO,OLIGO,OLIGO
CELL.1643,CELL.1643,8,Injury_2DPI_rep2_SS200000147BL_D5,1643,7,3685.0,2803.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1644,CELL.1644,3,Injury_2DPI_rep2_SS200000147BL_D5,1644,1,642.0,2803.0,uninj,V,NO,CMPN,CMPN
CELL.1645,CELL.1645,0,Injury_2DPI_rep2_SS200000147BL_D5,1645,13,925.0,2796.0,uninj,V,NO,OLIGO,OLIGO
CELL.1646,CELL.1646,1,Injury_2DPI_rep2_SS200000147BL_D5,1646,2,1104.0,2807.0,uninj,V,NO,MSN,MSN
CELL.1647,CELL.1647,0,Injury_2DPI_rep2_SS200000147BL_D5,1647,2,1509.0,2807.0,uninj,V,NO,MSN,MSN
CELL.1648,CELL.1648,0,Injury_2DPI_rep2_SS200000147BL_D5,1648,4,1216.0,2810.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1649,CELL.1649,0,Injury_2DPI_rep2_SS200000147BL_D5,1649,4,1741.0,2809.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1650,CELL.1650,0,Injury_2DPI_rep2_SS200000147BL_D5,1650,4,1901.0,2809.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1651,CELL.1651,0,Injury_2DPI_rep2_SS200000147BL_D5,1651,2,2702.0,2807.0,uninj,D,NO,MSN,MSN
CELL.1652,CELL.1652,0,Injury_2DPI_rep2_SS200000147BL_D5,1652,2,1272.0,2808.0,uninj,V,NO,MSN,MSN
CELL.1653,CELL.1653,0,Injury_2DPI_rep2_SS200000147BL_D5,1653,4,2232.0,2816.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1654,CELL.1654,0,Injury_2DPI_rep2_SS200000147BL_D5,1654,13,2396.0,2812.0,uninj,D,NO,OLIGO,OLIGO
CELL.1655,CELL.1655,0,Injury_2DPI_rep2_SS200000147BL_D5,1655,2,2560.0,2809.0,uninj,D,NO,MSN,MSN
CELL.1656,CELL.1656,3,Injury_2DPI_rep2_SS200000147BL_D5,1656,1,774.0,2809.0,uninj,V,NO,CMPN,CMPN
CELL.1657,CELL.1657,0,Injury_2DPI_rep2_SS200000147BL_D5,1657,4,959.0,2811.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1658,CELL.1658,0,Injury_2DPI_rep2_SS200000147BL_D5,1658,2,1300.0,2808.0,uninj,V,NO,MSN,MSN
CELL.1659,CELL.1659,1,Injury_2DPI_rep2_SS200000147BL_D5,1659,6,1773.0,2811.0,uninj,V,NO,OBNBL,OBNBL
CELL.1660,CELL.1660,0,Injury_2DPI_rep2_SS200000147BL_D5,1660,2,1612.0,2818.0,uninj,V,NO,MSN,MSN
CELL.1661,CELL.1661,4,Injury_2DPI_rep2_SS200000147BL_D5,1661,8,4312.0,2814.0,uninj,D,NO,VLMC,VLMC
CELL.1662,CELL.1662,0,Injury_2DPI_rep2_SS200000147BL_D5,1662,4,986.0,2810.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1663,CELL.1663,0,Injury_2DPI_rep2_SS200000147BL_D5,1663,2,2591.0,2814.0,uninj,D,NO,MSN,MSN
CELL.1664,CELL.1664,0,Injury_2DPI_rep2_SS200000147BL_D5,1664,4,1874.0,2818.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1665,CELL.1665,0,Injury_2DPI_rep2_SS200000147BL_D5,1665,4,2091.0,2812.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1666,CELL.1666,0,Injury_2DPI_rep2_SS200000147BL_D5,1666,4,2163.0,2817.0,uninj,V,NO,OBNBL,OBNBL
CELL.1667,CELL.1667,0,Injury_2DPI_rep2_SS200000147BL_D5,1667,4,1822.0,2817.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1668,CELL.1668,8,Injury_2DPI_rep2_SS200000147BL_D5,1668,7,3385.0,2818.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1669,CELL.1669,0,Injury_2DPI_rep2_SS200000147BL_D5,1669,2,2786.0,2817.0,uninj,D,NO,MSN,MSN
CELL.1670,CELL.1670,0,Injury_2DPI_rep2_SS200000147BL_D5,1670,2,3115.0,2814.0,uninj,D,NO,DIPC,TLNBL
CELL.1671,CELL.1671,4,Injury_2DPI_rep2_SS200000147BL_D5,1671,3,4045.0,2817.0,uninj,D,NO,VLMC,VLMC
CELL.1672,CELL.1672,0,Injury_2DPI_rep2_SS200000147BL_D5,1672,4,1570.0,2822.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1673,CELL.1673,1,Injury_2DPI_rep2_SS200000147BL_D5,1673,4,1664.0,2814.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1674,CELL.1674,0,Injury_2DPI_rep2_SS200000147BL_D5,1674,4,2189.0,2814.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1675,CELL.1675,0,Injury_2DPI_rep2_SS200000147BL_D5,1675,2,2364.0,2824.0,uninj,D,NO,MSN,MSN
CELL.1676,CELL.1676,0,Injury_2DPI_rep2_SS200000147BL_D5,1676,2,2730.0,2816.0,uninj,D,NO,DIPC,TLNBL
CELL.1677,CELL.1677,3,Injury_2DPI_rep2_SS200000147BL_D5,1677,1,692.0,2818.0,uninj,V,NO,CMPN,CMPN
CELL.1678,CELL.1678,0,Injury_2DPI_rep2_SS200000147BL_D5,1678,2,1187.0,2818.0,uninj,V,NO,MSN,MSN
CELL.1679,CELL.1679,0,Injury_2DPI_rep2_SS200000147BL_D5,1679,4,1248.0,2823.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1680,CELL.1680,0,Injury_2DPI_rep2_SS200000147BL_D5,1680,4,2007.0,2820.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1681,CELL.1681,0,Injury_2DPI_rep2_SS200000147BL_D5,1681,2,2617.0,2819.0,uninj,D,NO,MSN,MSN
CELL.1682,CELL.1682,0,Injury_2DPI_rep2_SS200000147BL_D5,1682,4,1976.0,2818.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1683,CELL.1683,0,Injury_2DPI_rep2_SS200000147BL_D5,1683,2,2141.0,2813.0,uninj,V,NO,MSN,MSN
CELL.1684,CELL.1684,0,Injury_2DPI_rep2_SS200000147BL_D5,1684,2,2639.0,2822.0,uninj,D,NO,MSN,MSN
CELL.1685,CELL.1685,8,Injury_2DPI_rep2_SS200000147BL_D5,1685,7,3417.0,2822.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1686,CELL.1686,0,Injury_2DPI_rep2_SS200000147BL_D5,1686,4,1134.0,2819.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1687,CELL.1687,0,Injury_2DPI_rep2_SS200000147BL_D5,1687,2,1331.0,2825.0,uninj,V,NO,MSN,MSN
CELL.1688,CELL.1688,0,Injury_2DPI_rep2_SS200000147BL_D5,1688,2,3029.0,2823.0,uninj,D,NO,MSN,MSN
CELL.1689,CELL.1689,8,Injury_2DPI_rep2_SS200000147BL_D5,1689,7,3195.0,2818.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1690,CELL.1690,3,Injury_2DPI_rep2_SS200000147BL_D5,1690,1,593.0,2822.0,uninj,V,NO,CMPN,CMPN
CELL.1691,CELL.1691,0,Injury_2DPI_rep2_SS200000147BL_D5,1691,4,1687.0,2820.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1692,CELL.1692,8,Injury_2DPI_rep2_SS200000147BL_D5,1692,7,3651.0,2823.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1693,CELL.1693,0,Injury_2DPI_rep2_SS200000147BL_D5,1693,4,1932.0,2824.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1694,CELL.1694,0,Injury_2DPI_rep2_SS200000147BL_D5,1694,13,2426.0,2826.0,uninj,D,NO,OLIGO,OLIGO
CELL.1695,CELL.1695,0,Injury_2DPI_rep2_SS200000147BL_D5,1695,13,2458.0,2822.0,uninj,D,NO,OLIGO,OLIGO
CELL.1696,CELL.1696,0,Injury_2DPI_rep2_SS200000147BL_D5,1696,2,2759.0,2821.0,uninj,D,NO,DIPC,TLNBL
CELL.1697,CELL.1697,8,Injury_2DPI_rep2_SS200000147BL_D5,1697,7,3489.0,2825.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1698,CELL.1698,3,Injury_2DPI_rep2_SS200000147BL_D5,1698,1,658.0,2825.0,uninj,V,NO,CMPN,CMPN
CELL.1699,CELL.1699,0,Injury_2DPI_rep2_SS200000147BL_D5,1699,2,2528.0,2834.0,uninj,D,NO,MSN,MSN
CELL.1700,CELL.1700,0,Injury_2DPI_rep2_SS200000147BL_D5,1700,2,2920.0,2824.0,uninj,D,NO,MSN,MSN
CELL.1701,CELL.1701,4,Injury_2DPI_rep2_SS200000147BL_D5,1701,8,98.0,2828.0,uninj,V,NO,VLMC,VLMC
CELL.1702,CELL.1702,0,Injury_2DPI_rep2_SS200000147BL_D5,1702,13,896.0,2823.0,uninj,V,NO,OLIGO,OLIGO
CELL.1703,CELL.1703,0,Injury_2DPI_rep2_SS200000147BL_D5,1703,4,2263.0,2826.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.1704,CELL.1704,0,Injury_2DPI_rep2_SS200000147BL_D5,1704,2,2670.0,2821.0,uninj,D,NO,DIPC,TLNBL
CELL.1705,CELL.1705,0,Injury_2DPI_rep2_SS200000147BL_D5,1705,2,2852.0,2828.0,uninj,D,NO,MSN,MSN
CELL.1706,CELL.1706,0,Injury_2DPI_rep2_SS200000147BL_D5,1706,2,2973.0,2821.0,uninj,D,NO,MSN,MSN
CELL.1707,CELL.1707,8,Injury_2DPI_rep2_SS200000147BL_D5,1707,7,3553.0,2825.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1708,CELL.1708,8,Injury_2DPI_rep2_SS200000147BL_D5,1708,7,3619.0,2831.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1709,CELL.1709,3,Injury_2DPI_rep2_SS200000147BL_D5,1709,1,725.0,2832.0,uninj,V,NO,CMPN,CMPN
CELL.1710,CELL.1710,0,Injury_2DPI_rep2_SS200000147BL_D5,1710,4,1438.0,2831.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1711,CELL.1711,0,Injury_2DPI_rep2_SS200000147BL_D5,1711,2,1717.0,2834.0,uninj,V,NO,MSN,MSN
CELL.1712,CELL.1712,4,Injury_2DPI_rep2_SS200000147BL_D5,1712,8,4273.0,2819.0,uninj,D,NO,VLMC,VLMC
CELL.1713,CELL.1713,0,Injury_2DPI_rep2_SS200000147BL_D5,1713,13,855.0,2829.0,uninj,V,NO,OLIGO,OLIGO
CELL.1714,CELL.1714,0,Injury_2DPI_rep2_SS200000147BL_D5,1714,4,2328.0,2831.0,uninj,D,NO,OBNBL,OBNBL
CELL.1715,CELL.1715,0,Injury_2DPI_rep2_SS200000147BL_D5,1715,7,3091.0,2830.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1716,CELL.1716,3,Injury_2DPI_rep2_SS200000147BL_D5,1716,1,621.0,2830.0,uninj,V,NO,CMPN,CMPN
CELL.1717,CELL.1717,0,Injury_2DPI_rep2_SS200000147BL_D5,1717,4,1801.0,2836.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1718,CELL.1718,0,Injury_2DPI_rep2_SS200000147BL_D5,1718,4,2295.0,2828.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.1719,CELL.1719,8,Injury_2DPI_rep2_SS200000147BL_D5,1719,7,3354.0,2827.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1720,CELL.1720,1,Injury_2DPI_rep2_SS200000147BL_D5,1720,2,1757.0,2829.0,uninj,V,NO,MSN,MSN
CELL.1721,CELL.1721,0,Injury_2DPI_rep2_SS200000147BL_D5,1721,2,2567.0,2832.0,uninj,D,NO,MSN,MSN
CELL.1722,CELL.1722,0,Injury_2DPI_rep2_SS200000147BL_D5,1722,2,2816.0,2828.0,uninj,D,NO,MSN,MSN
CELL.1723,CELL.1723,8,Injury_2DPI_rep2_SS200000147BL_D5,1723,7,3584.0,2833.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1724,CELL.1724,0,Injury_2DPI_rep2_SS200000147BL_D5,1724,2,2999.0,2832.0,uninj,D,NO,DIPC,TLNBL
CELL.1725,CELL.1725,8,Injury_2DPI_rep2_SS200000147BL_D5,1725,7,3516.0,2835.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1726,CELL.1726,5,Injury_2DPI_rep2_SS200000147BL_D5,1726,7,3703.0,2832.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1727,CELL.1727,0,Injury_2DPI_rep2_SS200000147BL_D5,1727,4,2048.0,2818.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1728,CELL.1728,8,Injury_2DPI_rep2_SS200000147BL_D5,1728,7,3319.0,2831.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1729,CELL.1729,4,Injury_2DPI_rep2_SS200000147BL_D5,1729,3,127.0,2832.0,uninj,V,NO,VLMC,VLMC
CELL.1730,CELL.1730,0,Injury_2DPI_rep2_SS200000147BL_D5,1730,4,1386.0,2826.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1731,CELL.1731,8,Injury_2DPI_rep2_SS200000147BL_D5,1731,7,3259.0,2837.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1732,CELL.1732,0,Injury_2DPI_rep2_SS200000147BL_D5,1732,2,979.0,2834.0,uninj,V,NO,MSN,MSN
CELL.1733,CELL.1733,0,Injury_2DPI_rep2_SS200000147BL_D5,1733,2,1042.0,2830.0,uninj,V,NO,MSN,MSN
CELL.1734,CELL.1734,0,Injury_2DPI_rep2_SS200000147BL_D5,1734,2,1116.0,2832.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1735,CELL.1735,0,Injury_2DPI_rep2_SS200000147BL_D5,1735,4,1087.0,2833.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1736,CELL.1736,0,Injury_2DPI_rep2_SS200000147BL_D5,1736,4,2107.0,2835.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1738,CELL.1738,0,Injury_2DPI_rep2_SS200000147BL_D5,1738,13,916.0,2836.0,uninj,V,NO,OLIGO,OLIGO
CELL.1739,CELL.1739,0,Injury_2DPI_rep2_SS200000147BL_D5,1739,4,1533.0,2831.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1740,CELL.1740,0,Injury_2DPI_rep2_SS200000147BL_D5,1740,2,2491.0,2829.0,uninj,D,NO,MSN,MSN
CELL.1741,CELL.1741,0,Injury_2DPI_rep2_SS200000147BL_D5,1741,2,2945.0,2836.0,uninj,D,NO,MSN,MSN
CELL.1742,CELL.1742,0,Injury_2DPI_rep2_SS200000147BL_D5,1742,3,1642.0,2844.0,uninj,V,NO,VLMC,VLMC
CELL.1744,CELL.1744,0,Injury_2DPI_rep2_SS200000147BL_D5,1744,2,3150.0,2835.0,uninj,D,NO,DIPC,TLNBL
CELL.1745,CELL.1745,8,Injury_2DPI_rep2_SS200000147BL_D5,1745,7,3289.0,2839.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1746,CELL.1746,0,Injury_2DPI_rep2_SS200000147BL_D5,1746,2,1199.0,2841.0,uninj,V,NO,MSN,MSN
CELL.1747,CELL.1747,0,Injury_2DPI_rep2_SS200000147BL_D5,1747,2,1276.0,2840.0,uninj,V,NO,MSN,MSN
CELL.1748,CELL.1748,8,Injury_2DPI_rep2_SS200000147BL_D5,1748,7,3216.0,2848.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1749,CELL.1749,0,Injury_2DPI_rep2_SS200000147BL_D5,1749,4,1352.0,2836.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1750,CELL.1750,0,Injury_2DPI_rep2_SS200000147BL_D5,1750,4,1467.0,2836.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1751,CELL.1751,0,Injury_2DPI_rep2_SS200000147BL_D5,1751,2,1509.0,2836.0,uninj,V,NO,MSN,MSN
CELL.1752,CELL.1752,3,Injury_2DPI_rep2_SS200000147BL_D5,1752,1,549.0,2845.0,uninj,V,NO,CMPN,CMPN
CELL.1753,CELL.1753,3,Injury_2DPI_rep2_SS200000147BL_D5,1753,1,802.0,2839.0,uninj,V,NO,CMPN,CMPN
CELL.1754,CELL.1754,0,Injury_2DPI_rep2_SS200000147BL_D5,1754,4,1848.0,2835.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1756,CELL.1756,0,Injury_2DPI_rep2_SS200000147BL_D5,1756,2,1302.0,2841.0,uninj,V,NO,MSN,MSN
CELL.1757,CELL.1757,0,Injury_2DPI_rep2_SS200000147BL_D5,1757,4,1780.0,2840.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1758,CELL.1758,0,Injury_2DPI_rep2_SS200000147BL_D5,1758,2,2723.0,2842.0,uninj,D,NO,DIPC,TLNBL
CELL.1759,CELL.1759,0,Injury_2DPI_rep2_SS200000147BL_D5,1759,13,949.0,2836.0,uninj,V,NO,OLIGO,OLIGO
CELL.1760,CELL.1760,0,Injury_2DPI_rep2_SS200000147BL_D5,1760,4,1012.0,2833.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1761,CELL.1761,0,Injury_2DPI_rep2_SS200000147BL_D5,1761,2,2000.0,2846.0,uninj,V,NO,MSN,MSN
CELL.1762,CELL.1762,0,Injury_2DPI_rep2_SS200000147BL_D5,1762,13,2389.0,2844.0,uninj,D,NO,OLIGO,OLIGO
CELL.1763,CELL.1763,8,Injury_2DPI_rep2_SS200000147BL_D5,1763,7,3447.0,2844.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1764,CELL.1764,1,Injury_2DPI_rep2_SS200000147BL_D5,1764,3,1614.0,2845.0,uninj,V,NO,VLMC,VLMC
CELL.1765,CELL.1765,0,Injury_2DPI_rep2_SS200000147BL_D5,1765,4,2199.0,2843.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1766,CELL.1766,0,Injury_2DPI_rep2_SS200000147BL_D5,1766,5,2646.0,2843.0,uninj,D,NO,DIPC,TLNBL
CELL.1767,CELL.1767,0,Injury_2DPI_rep2_SS200000147BL_D5,1767,2,2913.0,2856.0,uninj,D,NO,DIPC,TLNBL
CELL.1768,CELL.1768,5,Injury_2DPI_rep2_SS200000147BL_D5,1768,7,3421.0,2848.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1769,CELL.1769,3,Injury_2DPI_rep2_SS200000147BL_D5,1769,13,837.0,2845.0,uninj,V,NO,OLIGO,OLIGO
CELL.1770,CELL.1770,0,Injury_2DPI_rep2_SS200000147BL_D5,1770,2,1420.0,2853.0,uninj,V,NO,MSN,MSN
CELL.1771,CELL.1771,0,Injury_2DPI_rep2_SS200000147BL_D5,1771,2,2780.0,2848.0,uninj,D,NO,DIPC,TLNBL
CELL.1772,CELL.1772,8,Injury_2DPI_rep2_SS200000147BL_D5,1772,7,3402.0,2842.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1773,CELL.1773,0,Injury_2DPI_rep2_SS200000147BL_D5,1773,4,1875.0,2858.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1774,CELL.1774,0,Injury_2DPI_rep2_SS200000147BL_D5,1774,2,2624.0,2850.0,uninj,D,NO,DIPC,TLNBL
CELL.1775,CELL.1775,0,Injury_2DPI_rep2_SS200000147BL_D5,1775,2,1145.0,2845.0,uninj,V,NO,MSN,MSN
CELL.1776,CELL.1776,0,Injury_2DPI_rep2_SS200000147BL_D5,1776,4,1829.0,2854.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1777,CELL.1777,0,Injury_2DPI_rep2_SS200000147BL_D5,1777,2,2825.0,2848.0,uninj,D,NO,DIPC,TLNBL
CELL.1778,CELL.1778,0,Injury_2DPI_rep2_SS200000147BL_D5,1778,2,1492.0,2850.0,uninj,V,NO,MSN,MSN
CELL.1779,CELL.1779,0,Injury_2DPI_rep2_SS200000147BL_D5,1779,2,2156.0,2854.0,uninj,V,NO,MSN,MSN
CELL.1780,CELL.1780,8,Injury_2DPI_rep2_SS200000147BL_D5,1780,7,3781.0,2852.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1781,CELL.1781,0,Injury_2DPI_rep2_SS200000147BL_D5,1781,2,1767.0,2862.0,uninj,V,NO,MSN,MSN
CELL.1782,CELL.1782,0,Injury_2DPI_rep2_SS200000147BL_D5,1782,4,1913.0,2854.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1783,CELL.1783,0,Injury_2DPI_rep2_SS200000147BL_D5,1783,2,2966.0,2851.0,uninj,D,NO,MSN,MSN
CELL.1784,CELL.1784,4,Injury_2DPI_rep2_SS200000147BL_D5,1784,3,156.0,2853.0,uninj,V,NO,VLMC,VLMC
CELL.1785,CELL.1785,3,Injury_2DPI_rep2_SS200000147BL_D5,1785,1,764.0,2846.0,uninj,V,NO,CMPN,CMPN
CELL.1786,CELL.1786,0,Injury_2DPI_rep2_SS200000147BL_D5,1786,4,1674.0,2847.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1787,CELL.1787,0,Injury_2DPI_rep2_SS200000147BL_D5,1787,3,1702.0,2851.0,uninj,V,NO,VLMC,VLMC
CELL.1788,CELL.1788,0,Injury_2DPI_rep2_SS200000147BL_D5,1788,4,2302.0,2851.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.1789,CELL.1789,0,Injury_2DPI_rep2_SS200000147BL_D5,1789,2,3058.0,2852.0,uninj,D,NO,MSN,MSN
CELL.1790,CELL.1790,3,Injury_2DPI_rep2_SS200000147BL_D5,1790,1,590.0,2855.0,uninj,V,NO,CMPN,CMPN
CELL.1791,CELL.1791,3,Injury_2DPI_rep2_SS200000147BL_D5,1791,1,650.0,2854.0,uninj,V,NO,CMPN,CMPN
CELL.1792,CELL.1792,0,Injury_2DPI_rep2_SS200000147BL_D5,1792,4,1062.0,2853.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1793,CELL.1793,3,Injury_2DPI_rep2_SS200000147BL_D5,1793,1,683.0,2854.0,uninj,V,NO,CMPN,CMPN
CELL.1794,CELL.1794,0,Injury_2DPI_rep2_SS200000147BL_D5,1794,13,865.0,2856.0,uninj,V,NO,OLIGO,OLIGO
CELL.1795,CELL.1795,8,Injury_2DPI_rep2_SS200000147BL_D5,1795,7,3368.0,2851.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1797,CELL.1797,0,Injury_2DPI_rep2_SS200000147BL_D5,1797,4,1570.0,2859.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1798,CELL.1798,0,Injury_2DPI_rep2_SS200000147BL_D5,1798,4,2355.0,2861.0,uninj,D,NO,OBNBL,OBNBL
CELL.1799,CELL.1799,8,Injury_2DPI_rep2_SS200000147BL_D5,1799,7,3697.0,2856.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1800,CELL.1800,0,Injury_2DPI_rep2_SS200000147BL_D5,1800,2,1229.0,2858.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1801,CELL.1801,0,Injury_2DPI_rep2_SS200000147BL_D5,1801,4,2066.0,2854.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.1802,CELL.1802,0,Injury_2DPI_rep2_SS200000147BL_D5,1802,2,2401.0,2869.0,uninj,D,NO,MSN,MSN
CELL.1803,CELL.1803,0,Injury_2DPI_rep2_SS200000147BL_D5,1803,2,2453.0,2857.0,uninj,D,NO,MSN,MSN
CELL.1804,CELL.1804,0,Injury_2DPI_rep2_SS200000147BL_D5,1804,5,2666.0,2856.0,uninj,D,NO,DIPC,TLNBL
CELL.1805,CELL.1805,8,Injury_2DPI_rep2_SS200000147BL_D5,1805,7,3486.0,2856.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1806,CELL.1806,5,Injury_2DPI_rep2_SS200000147BL_D5,1806,7,3722.0,2858.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.1807,CELL.1807,1,Injury_2DPI_rep2_SS200000147BL_D5,1807,2,2121.0,2858.0,uninj,V,NO,MSN,MSN
CELL.1808,CELL.1808,0,Injury_2DPI_rep2_SS200000147BL_D5,1808,2,2940.0,2862.0,uninj,D,NO,MSN,MSN
CELL.1809,CELL.1809,8,Injury_2DPI_rep2_SS200000147BL_D5,1809,7,3544.0,2854.0,uninj,D,NO,NPTXEX,NPTXEX
